y[,1] sex[] internet[,1] y[,2] internet[,2]
1.132429 0 0 1.051057 0
2.019866 0 1 2.060057 1
2.128937 0 1 2.349339 1
2.154247 1 1 2.141701 1
2.454357 1 0 2.685809 1
1.866554 0 1 1.879317 1
2.639762 1 1 2.349331 1
1.723472 1 0 1.695414 0
2.600533 0 0 2.7548 0
2.44739 1 1 2.397273 1
2.064398 0 1 2.060057 1
1.817249 0 0 1.695414 0
1.835907 1 0 1.881893 0
1.569321 0 1 1.910525 1
1.170086 0 0 2.013867 1
2.677501 1 1 2.528323 1
1.500328 1 0 1.590053 0
2.2541 0 1 1.64412 1
1.723472 1 0 2.572548 0
1.984354 0 0 1.918557 1
1.985836 0 0 2.155998 1
2.243752 0 1 2.520466 1
1.903708 1 0 1.430797 0
1.618111 0 1 1.659786 0
1.618111 1 1 1.695414 1
2.506231 1 0 2.437351 0
2.059944 0 0 2.560411 0
2.862906 1 1 2.803151 1
2.639762 0 1 2.205239 1
2.028853 0 1 1.311588 1
2.362281 0 1 1.736252 1
2.088115 0 1 2.310599 0
2.599981 1 0 2.298034 0
2.259315 0 1 2.467118 1
2.153629 1 0 2.571923 0
1.723472 1 1 1.790724 0
3.242306 0 1 2.53166 1
3.255861 1 1 3.001663 1
2.425331 1 1 2.794026 1
2.128937 1 0 2.419332 1
1.831685 1 1 1.838503 1
1.698154 0 1 1.656188 0
2.90765 1 1 2.754361 1
1.828832 1 0 2.280344 0
1.703835 0 0 2.161287 1
2.277931 0 1 2.243968 1
2.128937 1 0 2.28213 0
1.58994 0 1 1.695414 1
1.435789 1 1 1.47227 1
2.695849 1 1 2.7548 1
1.995405 0 0 1.838496 0
2.559714 1 1 2.834848 1
3.006001 1 0 2.834848 1
3.058473 1 0 3.06596 0
2.184056 0 1 1.995518 1
2.224247 1 0 2.298238 0
1.212646 0 0 1.382072 1
1.578879 1 0 1.695414 0
1.586506 0 0 1.619612 1
1.560953 1 1 1.584482 1
2.720983 1 1 2.611704 1
1.253468 1 1 1.590053 0
2.782858 1 1 2.503488 1
1.733422 0 1 1.695414 1
2.019866 0 1 2.100879 1
2.888218 1 1 2.868131 0
1.618111 0 1 2.519589 1
1.22448 1 1 2.611704 1
2.78213 1 1 2.531578 1
2.599981 0 1 2.571923 1
2.128937 0 1 2.061653 1
1.435789 1 0 1.338739 0
1.723472 0 1 1.120049 0
2.815395 0 1 2.119046 1
2.486611 1 0 2.483871 0
2.659565 0 1 2.876264 1
1.723472 0 1 2.133668 1
2.403373 1 0 2.054192 0
2.695849 1 1 2.53166 1
1.719464 0 1 1.950831 1
1.905793 0 1 1.877735 1
2.071778 1 1 3.224509 1
1.667562 1 0 1.628205 0
1.684237 0 0 2.211973 0
2.150916 1 1 2.324022 1
2.773293 0 1 2.611704 1
2.35208 1 1 2.611704 1
2.645659 1 1 2.879965 1
2.005356 0 0 1.877735 0
2.573622 1 0 2.337267 1
2.311258 1 0 2.226042 1
2.148739 0 1 1.957778 1
1.500328 1 0 1.590053 0
1.723472 0 0 1.695414 0
2.2541 0 0 2.269955 1
1.905793 1 1 2.127196 0
1.733422 0 0 1.57888 0
2.502796 1 1 2.57227 1
1.059883 0 1 2.255029 0
1.748164 0 1 1.694638 1
1.946615 0 1 1.946172 1
1.500328 1 0 2.100879 1
1.946615 0 1 1.695414 1
2.014526 0 1 1.476734 0
2.135581 0 0 2.590499 1
2.008651 1 0 2.260727 0
1.643427 0 1 2.337267 1
1.905793 0 0 2.611704 1
2.639762 1 1 2.388561 1
2.474888 1 1 2.628653 1
2.441929 0 1 2.180251 0
1.618111 1 0 1.407732 0
1.500328 0 0 1.532895 1
2.130269 0 0 1.253581 0
1.684232 0 0 1.823247 0
3.44029 1 1 3.447951 1
1.920627 0 0 1.407732 1
2.748957 1 1 2.964472 1
3.058473 0 1 2.517394 1
1.723472 0 1 1.790724 1
2.203029 0 1 2.309588 1
2.559712 1 1 2.650436 1
2.113431 0 1 2.076914 1
1.556236 0 1 2.198514 1
2.311258 1 1 2.16701 1
1.905793 0 0 1.877735 1
1.723472 0 1 1.963355 1
1.292689 1 0 1.790724 1
2.644352 1 0 2.630526 1
2.494736 1 1 2.572475 1
1.723472 0 1 1.838496 1
2.511929 1 1 2.62679 1
1.774165 0 1 1.991808 1
2.072847 1 0 1.813197 0
1.723472 0 0 1.302371 0
1.64009 1 0 1.64412 0
1.447718 0 0 1.47227 1
2.679291 1 0 2.624949 1
2.639762 0 0 2.611704 1
3.699152 1 1 1.614006 1
3.358226 0 1 3.853415 1
2.410076 1 0 2.485007 0
2.193475 1 0 2.636026 1
1.905793 0 0 1.573246 1
3.17715 0 1 3.214336 1
1.953573 0 1 2.349335 1
1.500328 1 0 1.705885 0
2.61956 0 1 2.252751 1
1.435789 1 0 1.407732 0
1.435789 0 0 1.695414 0
1.059883 0 1 1.338739 1
2.416619 1 0 2.271367 0
2.377098 0 0 1.695414 0
2.184056 1 1 2.226042 1
1.435789 0 0 1.469767 0
1.435789 1 0 1.22541 0
1.607271 0 0 2.012849 0
2.377397 1 1 1.456522 1
1.64305 0 1 2.100879 1
1.818782 0 1 2.483871 0
2.265796 1 1 2.100879 1
2.78213 1 1 2.834848 1
2.2541 1 0 1.918557 0
1.237339 0 0 1.002266 0
4.104617 0 0 1.877735 1
1.866554 1 0 2.255029 1
3.045227 0 1 2.255029 0
2.145466 1 1 2.243968 1
2.65881 1 1 2.567752 1
1.672178 0 1 1.976826 1
1.560953 1 1 1.407732 1
1.684237 1 0 1.877735 0
2.311258 0 0 1.995518 0
2.584408 1 1 2.473387 1
3.699152 1 1 3.488772 1
2.059944 0 0 1.481601 0
2.283087 1 1 2.337267 1
1.970996 1 1 1.991808 0
2.270767 0 1 1.881181 1
1.35482 1 1 2.858564 1
2.472704 1 0 2.444468 1
2.648252 0 1 2.977735 1
1.748164 1 0 1.532895 0
1.560953 1 0 1.532895 0
1.723472 0 1 1.654592 0
2.416619 1 0 1.817631 0
2.416619 0 1 3.853415 1
1.170086 0 0 1.532895 1
2.471344 1 0 2.180921 0
1.863233 0 0 1.85583 0
3.293649 1 0 1.695414 1
1.946615 0 0 2.100879 0
2.039325 0 0 2.100879 0
1.658933 1 0 1.630875 0
1.905793 0 1 1.590053 1
2.416619 1 1 2.100879 1
2.878173 0 1 2.950916 1
2.299425 1 1 2.349339 1
2.047365 1 1 2.667792 1
1.723472 0 1 2.937121 1
1.938744 0 1 2.754071 1
2.048883 1 1 2.215694 1
2.628268 1 1 2.764057 1
1.672178 1 0 1.440521 0
2.782418 1 1 1.897402 1
1.500328 0 1 1.97115 1
1.097983 1 1 1.237339 1
2.416619 1 1 1.64412 1
1.723472 1 0 2.196189 0
2.592622 1 1 2.844402 1
2.243856 1 0 2.388561 0
2.862906 1 0 2.492435 1
2.695849 0 1 2.637017 1
2.377098 0 1 2.087456 1
1.857003 0 1 1.695414 1
2.472526 0 1 3.017169 1
2.193475 1 1 1.716196 1
1.772262 0 1 1.64412 1
1.253468 0 1 1.338739 1
2.243856 1 1 2.794026 1
2.02072 0 1 1.705364 1
3.096521 0 1 2.834848 0
2.098165 0 1 1.952688 1
2.097087 0 1 1.720713 1
1.866554 1 0 2.530928 0
1.366797 0 0 1.184588 1
1.792464 0 1 1.278859 1
2.14114 0 1 2.211346 1
2.377397 1 1 2.031886 1
2.128937 0 1 1.918557 1
1.212646 0 0 1.101025 0
2.847102 1 1 2.947137 1
2.425331 0 1 2.100879 1
1.672178 0 1 1.695414 1
1.723472 0 0 1.550821 0
3.070544 0 1 3.042486 1
2.78213 1 1 2.531578 1
1.983911 0 1 2.270622 1
1.841254 1 0 2.349339 0
1.895322 1 1 1.918557 1
1.79113 0 1 1.855767 1
2.677058 1 1 2.2832 1
1.030324 0 0 1.338739 0
1.509659 0 1 1.587271 1
2.678983 1 0 1.877735 0
2.88822 1 0 2.948811 1
1.985836 1 0 1.957778 1
2.128937 1 1 1.654592 1
2.128937 1 1 2.031886 1
1.411497 1 1 1.695414 1
1.618111 0 1 1.590053 1
2.50363 1 1 2.685809 1
2.495176 1 1 2.467118 1
1.9311 1 1 1.992662 1
1.64341 0 1 1.972027 1
2.086377 1 1 2.324022 1
2.753091 1 0 2.676243 0
1.423717 0 0 2.100879 0
2.312854 1 0 2.306774 0
2.195062 0 0 2.388561 0
1.415587 0 1 1.879317 1
3.119333 0 1 3.126364 1
1.435789 1 1 1.590053 1
2.02072 0 1 3.071234 1
2.05581 1 0 2.027752 0
3.322859 1 1 2.243968 1
1.682649 1 1 2.067743 1
2.516464 0 1 3.455854 1
2.639762 0 1 2.650925 1
3.005696 1 1 2.787589 0
2.847399 1 1 3.147844 1
1.455592 0 1 1.47227 1
1.716447 0 0 2.467118 0
1.212646 1 1 2.09754 1
2.713013 0 1 2.647457 1
2.041925 1 0 1.337845 1
1.723472 1 1 2.570882 1
2.128937 0 1 2.819336 1
2.017632 1 0 1.790724 0
2.483927 0 0 1.695414 0
2.639762 1 0 1.957778 1
1.723472 0 0 1.22541 0
2.374494 0 1 2.363243 1
2.435666 1 1 2.532363 1
2.494736 1 0 1.735835 0
2.713013 0 0 1.338739 0
2.396416 1 0 2.349339 0
1.151169 0 1 2.531578 1
1.618111 0 0 1.561882 0
2.203042 0 1 2.608499 1
2.416619 1 1 3.025138 1
1.813084 0 1 1.776994 1
2.184056 1 1 2.061653 1
1.277184 0 1 2.398115 1
1.883888 1 0 1.51808 1
1.447059 0 0 1.22541 1
1.723471 1 1 1.695414 1
1.107285 0 1 1.097576 1
2.859824 1 1 3.159826 1
2.203042 0 1 1.822046 1
2.206515 0 1 2.243974 1
2.639762 1 1 2.763771 1
2.35208 0 0 2.337267 1
2.08971 1 0 2.100879 0
2.665079 1 1 2.685809 1
1.946615 1 1 1.487774 1
3.119333 1 1 3.150592 1
3.185852 0 1 3.175476 1
2.059944 1 0 2.060057 0
1.628161 0 1 1.695414 1
2.81234 1 1 3.671094 1
1.569321 1 0 1.918557 0
2.495176 0 1 2.444468 1
2.243856 1 1 2.437351 0
1.079115 0 0 2.650925 0
2.639762 0 1 2.630752 1
2.559636 0 1 1.615353 1
1.112562 0 1 1.3229 0
2.420457 1 1 1.877735 1
2.833918 1 1 2.968379 1
1.652244 0 1 1.823147 1
2.154243 1 1 1.896084 1
2.495176 1 1 2.601654 1
1.658933 0 1 1.950056 1
2.308402 1 1 2.349335 1
1.874044 0 1 1.918557 1
1.788791 1 1 1.898354 1
1.253468 1 0 1.407732 1
1.41853 1 1 1.47227 1
2.011153 1 1 1.32072 1
2.201507 0 1 1.800618 1
1.818782 1 0 2.388561 0
1.971751 0 1 2.298034 0
1.629161 1 0 1.710302 0
1.500328 0 0 1.440521 0
2.193475 1 1 2.042543 1
2.091196 0 1 1.695414 1
2.035846 1 1 2.964472 1
1.170086 0 1 1.513092 1
1.458203 0 0 1.46222 1
3.0051 1 1 2.34878 1
1.125635 1 1 1.097576 0
2.416619 1 0 2.509672 1
1.818782 0 1 1.629487 1
2.942707 1 1 2.910095 1
1.733026 0 1 2.061653 0
1.723472 0 1 1.790724 1
2.391301 1 0 2.061653 1
1.500328 1 0 1.590053 1
2.135581 1 1 2.509672 1
1.125635 0 0 1.184588 0
1.125635 0 0 1.184588 0
1.366797 1 0 1.590053 0
1.75497 1 1 2.472902 1
1.748164 0 1 2.349339 1
2.695197 1 1 2.894565 1
2.639762 0 1 2.24469 1
1.795792 1 0 1.835176 0
1.935008 0 1 2.429379 0
1.818782 1 1 2.100879 0
1.772262 1 0 1.845986 1
2.059944 1 1 2.215798 1
2.495176 1 1 2.031886 0
1.980437 0 1 1.956296 1
1.772262 1 1 1.995518 1
2.221646 0 1 2.106154 0
2.376664 1 1 2.419809 0
2.782858 1 1 2.908953 1
2.495176 0 1 2.061653 1
1.672178 1 1 2.324022 0
1.500328 0 1 1.813197 1
2.517154 0 1 2.685804 1
1.905793 1 0 2.226042 1
2.2541 1 0 1.877735 0
2.477243 1 1 2.667792 1
3.224695 1 1 2.964472 0
2.234297 0 1 2.7548 1
1.212646 0 1 1.338739 0
1.905793 0 1 1.865759 1
3.109766 1 1 3.31442 1
1.857003 0 1 1.869751 1
2.782858 0 1 2.928076 1
2.520979 0 0 1.991808 0
1.75303 0 1 1.695414 0
2.639762 1 0 1.590053 0
2.650208 0 0 2.776583 0
2.108734 1 0 2.126189 0
2.128937 0 0 1.992662 0
1.58994 0 0 2.100879 0
1.946615 0 1 1.942274 1
2.283087 1 0 1.837347 0
1.838391 1 0 1.47227 0
2.600533 0 1 2.531654 1
1.672178 0 0 1.720106 0
2.223242 0 1 2.020825 1
1.762692 0 0 1.444385 0
2.639762 0 1 2.506344 1
2.829381 1 1 3.23544 1
2.69425 1 1 1.338739 1
3.227549 0 1 2.760124 1
2.587065 0 1 2.243535 1
2.311258 1 1 1.838514 1
1.905793 1 0 2.611704 0
1.946615 0 0 2.57504 0
2.311258 1 0 2.615696 1
2.35208 0 1 2.061653 1
1.841254 1 1 2.130437 1
2.8474 1 1 2.231257 1
1.500328 0 1 1.338739 0
2.023576 1 1 2.100879 1
1.723472 1 1 1.877735 1
2.443699 1 0 2.542711 0
2.193475 0 0 2.214207 0
2.617289 1 0 2.589231 0
2.365325 1 1 3.265627 1
2.048883 0 1 2.349339 1
2.677501 0 1 2.703508 1
2.155254 1 1 2.349331 1
2.262979 0 1 2.061653 1
2.495176 1 1 2.506788 1
2.385365 1 1 2.174984 1
1.578889 1 1 1.534826 1
2.224247 0 1 2.14266 1
3.398836 0 1 2.778912 1
2.632032 0 1 2.649443 1
2.21487 1 1 2.271367 1
2.620335 0 1 2.611704 1
1.695953 0 1 1.894264 1
2.735072 1 0 2.34878 1
1.978114 1 1 1.685363 1
2.784343 0 0 2.763948 0
1.762692 1 1 2.176913 0
2.038282 0 0 1.503042 0
2.08971 0 1 1.614746 1
2.020906 1 1 2.028308 1
2.482198 1 0 2.100879 0
1.537142 1 0 1.56758 0
2.142182 0 1 1.924937 1
1.348778 1 0 1.590053 0
1.946615 1 0 1.918557 1
1.186259 0 0 1.031825 0
1.525021 0 0 1.217378 1
1.841254 1 0 1.897345 0
1.435789 0 0 1.726025 0
2.058943 1 0 2.005569 1
2.463676 1 1 2.270778 0
1.797577 1 1 1.769519 1
1.985836 1 0 2.388561 1
1.924369 0 1 2.794026 0
2.154247 1 1 2.281588 1
1.899356 0 1 1.973045 1
1.546137 1 0 1.695414 0
2.664346 1 1 3.103108 1
3.109766 0 1 2.965517 1
1.905793 1 0 2.100879 0
2.365325 1 1 2.196189 1
2.025426 0 1 2.100879 1
2.540801 0 1 2.488909 0
2.311258 1 0 1.744204 0
1.880475 0 0 1.685363 0
1.408761 0 0 1.407732 0
1.019263 1 1 1.513086 1
0.9502524 0 1 1.22541 1
3.045227 1 0 2.765855 0
2.416619 1 0 1.995518 0
1.905793 0 0 2.066977 0
2.399269 1 1 1.918557 1
2.011154 1 1 2.296228 1
1.366797 1 1 1.22541 1
1.946615 0 1 1.937595 1
2.600533 0 1 2.828611 1
2.059944 1 1 2.013867 1
2.128937 0 1 2.100879 1
2.094359 1 1 2.601988 1
1.683281 0 1 1.725943 1
2.2541 1 0 2.100879 1
1.615237 0 0 1.778835 1
2.936899 1 0 2.349339 1
1.366797 0 1 1.055376 0
1.618111 1 1 1.695414 1
2.28594 1 1 2.257882 1
1.672178 0 0 1.64412 0
1.148107 1 0 2.100879 0
1.366797 1 1 1.407732 1
2.059944 0 0 2.404153 1
3.227549 1 0 1.629274 1
1.560953 0 0 1.590053 0
1.818782 1 1 2.398127 1
1.755939 0 1 2.398127 1
2.567192 0 1 1.64412 1
1.723472 0 0 2.23441 0
1.921297 0 1 1.327678 1
1.797577 0 1 1.992662 1
2.600536 1 1 2.803588 1
2.449715 0 1 2.802754 1
1.187328 0 1 1.47227 1
1.533521 1 0 1.603298 0
2.243856 1 1 2.7548 1
1.913017 0 1 1.879317 1
2.40783 1 1 2.743317 1
1.703269 1 0 1.976826 0
2.059944 1 1 2.908842 0
2.153629 0 0 1.32072 1
1.864475 0 0 1.264631 0
2.884213 0 1 2.903221 1
2.441311 1 0 2.483871 0
1.772262 0 1 1.675211 1
2.698031 1 1 1.813197 1
1.772262 0 0 1.590053 0
2.299425 1 1 2.2832 1
2.377397 1 1 1.707342 1
2.195068 0 1 2.497 1
2.511929 1 1 1.590053 0
1.905793 0 1 1.790724 0
2.436163 0 1 2.388561 1
1.936565 1 1 1.94325 1
2.482198 1 1 2.349337 1
1.633859 0 0 1.879317 1
2.128937 1 1 2.726817 1
1.946615 0 1 1.32435 1
2.041925 1 1 2.349339 1
2.106464 1 0 2.42135 0
1.170086 0 1 1.302371 1
1.818782 0 1 1.733672 1
1.420256 0 0 1.15927 1
2.808177 1 1 3.185375 1
3.045227 0 1 1.659786 1
2.639762 0 1 2.485461 1
3.009503 0 1 2.243978 1
1.58994 0 1 1.614203 0
2.405124 1 0 1.532895 0
2.377098 0 1 1.838496 1
2.713867 1 1 2.165417 1
1.995405 0 0 1.002266 0
2.2541 1 0 2.2832 0
1.723472 0 1 1.877735 1
1.253468 1 0 1.299515 0
1.700203 0 1 1.687381 1
1.723472 1 1 1.838496 1
2.004884 1 1 1.877735 1
1.435789 0 1 2.031886 1
1.422366 0 0 1.338739 0
1.88474 1 1 1.877735 0
2.333446 0 0 2.216457 0
2.426185 1 1 2.467118 1
1.965653 0 1 1.957778 1
2.500921 1 1 2.013867 1
2.35208 0 1 2.286279 1
2.928401 1 1 2.957745 1
1.845512 0 1 1.838496 1
1.992695 0 1 1.768664 1
2.639762 1 1 2.349331 1
1.77796 0 0 2.009037 1
1.694043 0 0 1.338739 0
1.866561 1 0 1.656188 1
2.426183 1 1 2.694694 1
1.468579 0 1 1.528178 1
2.782858 1 1 2.734789 1
2.65881 0 1 2.572475 0
2.128937 1 0 2.725033 0
1.946615 1 0 1.790724 0
1.578879 0 1 1.787217 1
1.899356 0 1 2.2832 1
2.782858 1 0 2.751466 0
2.53562 0 0 1.944225 1
1.125635 0 1 1.184588 1
1.538057 0 0 1.624929 0
2.735072 1 0 2.772121 0
1.253468 0 0 1.47227 0
2.311258 1 0 2.310599 1
1.905793 1 0 2.165417 1
1.500328 0 0 1.590053 1
1.774165 0 1 1.790724 1
2.416619 1 1 2.528323 1
1.212646 1 1 1.338739 1
2.347626 1 0 3.111475 0
2.659565 0 0 2.794026 0
0.9657858 0 0 1.089278 0
1.54115 0 0 1.605801 0
1.58994 1 0 1.64412 0
2.765513 1 0 2.388561 1
2.058926 0 0 2.031886 1
2.847102 1 0 2.791059 1
2.600533 1 0 1.407732 1
2.193475 0 1 2.271367 1
2.465409 1 1 2.794026 1
2.35208 0 1 2.324022 1
2.965179 0 1 3.160265 1
2.008024 0 1 2.100879 1
2.678983 0 1 2.644133 1
2.169279 1 0 2.271367 1
2.588469 1 1 2.2832 1
2.838613 1 0 1.771495 0
2.103946 0 1 1.921752 1
2.862906 1 1 2.787589 1
1.985836 1 0 1.338739 1
1.858876 0 1 1.790724 1
2.193475 0 1 2.33199 1
3.699152 0 1 2.977943 1
2.308167 1 1 2.349339 1
2.665079 1 1 2.776784 1
2.154247 1 0 2.145607 1
1.595638 0 1 1.670096 1
2.639762 0 1 2.662997 1
1.761201 1 0 2.571923 0
2.888218 0 1 3.042486 1
2.552748 0 1 3.853415 1
2.08971 1 0 2.162287 0
1.944515 0 0 1.47227 0
2.259315 1 1 2.611704 1
2.477243 0 1 1.822046 1
2.330819 0 0 2.083635 1
2.077643 0 0 2.349226 0
2.290385 1 1 2.611704 1
2.154243 1 1 2.215798 1
2.639762 1 0 3.042486 0
1.533118 0 0 1.484692 0
1.455592 0 0 1.612032 0
3.1557 1 1 2.794026 1
2.650685 0 1 2.644133 1
2.128937 1 1 2.255029 1
1.770673 1 1 1.992662 1
2.909789 0 0 3.11187 1
2.08971 1 1 2.571923 1
1.946615 0 1 2.060057 1
1.723472 1 1 1.456522 1
1.306917 0 1 2.48287 1
2.170901 1 1 2.1741 1
1.292689 0 1 1.47227 1
2.080146 0 0 2.1741 1
2.242265 1 0 2.2832 0
2.35208 1 1 2.349339 1
1.723472 1 1 1.612032 1
2.495176 0 1 2.388561 1
3.218961 1 1 2.530928 1
2.35208 0 1 2.639875 1
2.455839 1 1 2.495171 1
2.421606 0 1 2.437351 1
2.416619 0 1 2.16701 1
2.128937 1 0 2.100879 0
1.920271 1 1 1.612032 0
1.859273 1 0 1.926525 0
1.985836 0 1 2.005102 1
1.905793 1 1 2.120027 1
2.558986 1 1 2.611704 1
1.779379 0 1 1.877735 0
1.318006 0 0 1.509084 0
2.208979 1 0 2.2832 1
2.088115 0 0 1.942274 0
2.262327 0 0 2.157232 1
2.197929 1 1 3.304852 1
1.366797 0 0 1.511491 1
1.560953 1 1 1.22541 1
2.639762 1 1 3.147844 1
2.243856 0 1 2.467118 1
1.079115 0 1 1.184588 1
1.723472 1 1 2.100879 1
1.814669 0 1 2.011266 1
2.325052 1 1 2.977735 1
2.450483 0 1 3.108837 1
1.340479 0 0 1.22541 0
3.293685 1 1 3.042484 1
2.628499 1 1 2.688295 1
2.293886 0 1 1.848821 1
1.500328 0 1 1.22541 1
2.318179 1 1 2.343825 1
2.570769 0 1 1.849564 1
2.298836 1 1 2.572475 1
1.723472 0 0 1.695414 1
2.465409 1 1 2.650925 1
2.477243 0 1 2.649 1
1.956169 1 1 2.165417 1
2.377389 0 1 2.589231 1
2.259614 1 1 2.174984 1
1.649364 0 0 1.396661 0
1.818782 0 0 2.531578 0
1.059883 1 0 2.318675 0
1.387999 0 1 1.434049 1
1.58371 1 0 2.100879 1
1.318006 0 1 2.147399 1
2.30429 1 1 3.158669 1
2.728505 0 0 1.790724 0
2.544452 1 1 2.685698 1
1.847713 0 1 2.255029 1
1.723472 1 0 2.014958 1
2.088115 1 1 4.210091 1
1.366797 0 1 1.590053 1
1.533851 1 0 1.813197 1
1.366797 0 1 1.002266 0
2.023576 0 0 2.013867 1
1.292689 0 0 1.184588 1
1.931103 1 0 2.165417 1
1.846235 0 1 1.998587 1
3.070542 1 1 1.983096 1
1.946615 0 1 2.700935 1
2.495176 1 1 2.041447 0
1.905793 0 0 1.813197 1
1.292689 0 0 1.297917 1
1.723472 1 0 1.918557 0
2.128937 1 1 2.388561 1
1.988908 0 1 1.97758 1
2.243752 1 0 2.061653 0
1.468579 0 0 1.572115 0
1.905793 1 0 2.611704 0
2.259614 1 1 2.506523 1
3.147501 1 1 2.794043 1
1.777539 0 1 1.749481 1
2.019866 0 1 2.094441 1
2.155254 1 0 2.212554 0
1.827832 0 1 1.965441 1
1.496822 1 0 2.031886 0
1.723472 0 1 1.790724 1
2.759563 1 1 1.897345 1
2.822084 0 1 2.696964 1
2.250638 1 1 2.126189 0
1.472603 1 0 1.302371 0
1.748164 0 0 1.763072 0
1.500328 1 0 1.675211 0
2.377397 0 1 2.546561 1
2.449715 1 1 2.421657 1
1.525021 1 1 1.877735 0
1.253468 0 1 1.790724 0
2.360048 1 1 1.695414 0
1.707224 1 1 1.883552 1
2.35208 0 1 2.467118 1
1.813084 1 1 1.803499 1
2.243856 0 1 1.695414 1
1.993193 1 1 2.128818 0
2.174456 1 1 2.34878 1
1.703269 1 1 1.338739 1
1.723472 1 0 2.434171 1
2.506231 0 1 2.34904 1
1.58676 1 0 1.289948 1
2.53773 1 1 3.447652 1
2.847102 0 1 2.226042 1
2.496007 1 1 2.429559 1
2.185018 0 1 2.15696 1
1.723472 0 1 1.47227 1
1.905793 1 0 1.695414 0
2.377397 1 1 2.349339 1
2.521979 0 1 2.482314 1
2.726774 1 1 2.768044 1
2.754682 0 1 2.306085 1
1.435789 1 0 1.289948 0
1.435789 0 0 1.163197 0
1.946615 1 1 2.125896 1
1.985836 1 0 2.725033 0
2.377397 0 1 2.454692 1
2.600533 1 1 2.572475 1
2.21487 1 1 2.611704 1
2.243856 1 1 2.255029 1
2.377397 0 1 2.349339 1
1.736388 0 0 1.35714 0
3.881474 1 1 2.530928 1
2.234297 1 1 2.58923 1
1.684245 0 1 1.933816 1
2.526967 1 0 3.442176 0
2.128937 0 0 1.957778 0
1.863233 0 1 2.446358 1
1.58676 1 1 1.503042 1
2.639762 0 1 2.611704 1
2.311258 1 1 2.911809 1
2.713867 0 1 2.642125 1
2.729611 1 1 2.903224 1
2.154253 1 0 2.126195 1
1.643427 0 1 1.615369 1
2.17582 1 1 2.215798 1
1.684245 1 0 2.489096 1
2.128937 1 1 2.215798 1
1.176278 0 1 1.920954 1
3.084448 1 1 3.103108 1
1.618111 0 0 1.670096 0
2.628202 1 1 2.831765 1
3.293685 0 1 3.137795 1
1.672178 1 0 1.002266 0
1.487749 0 0 1.957778 0
1.602917 0 0 1.561882 0
1.58994 0 1 2.298034 1
2.309868 1 1 2.26498 1
2.243856 1 1 2.100879 0
2.193475 0 1 1.503042 0
2.088115 0 1 2.362758 1
1.560953 0 1 2.858564 1
3.006001 1 1 2.530928 1
3.006001 0 1 2.794026 1
3.881474 1 1 3.758106 1
3.433207 1 1 3.265517 1
1.960518 0 1 2.517972 0
2.559712 1 1 2.126195 1
1.915351 0 1 2.161284 1
1.924142 1 0 1.407732 0
2.036464 0 1 2.126195 1
2.259614 1 1 2.221502 1
2.277357 1 0 2.326685 1
2.2541 0 1 2.2832 1
2.08971 0 1 2.061653 1
1.748164 1 1 1.532895 1
1.961878 0 0 2.081458 1
2.426185 1 1 2.572475 1
2.771292 0 1 2.293251 1
2.154247 0 1 2.676743 1
3.527303 1 1 3.294801 1
1.64551 1 1 1.695414 1
1.631904 0 1 1.877735 0
1.996674 1 1 2.2832 1
1.991875 0 1 2.034899 1
2.713867 1 1 3.758401 1
2.166553 0 1 2.269214 1
1.401888 0 0 2.528323 0
1.58994 1 0 2.100879 0
1.802029 0 1 1.918557 1
2.206573 1 0 2.047989 1
2.184056 0 1 2.061653 1
2.908023 1 1 2.937123 1
2.377397 0 1 2.531659 1
2.748957 1 1 2.720899 1
2.287648 1 0 1.656179 0
2.416619 1 0 2.611704 0
2.35208 1 0 2.100879 0
1.818782 0 1 1.532895 1
2.272026 1 0 1.813197 1
2.511929 1 0 2.483871 0
2.128937 0 1 2.18338 0
2.457441 1 1 2.413871 1
1.772262 0 1 1.879317 1
1.976174 1 0 1.812085 0
1.748164 1 0 1.797067 0
3.111015 1 1 1.32435 1
2.61956 0 1 2.100879 1
2.390275 1 1 1.983096 1
2.457441 1 0 2.685809 0
1.952995 0 1 2.284796 1
1.652436 1 1 2.483871 1
2.610775 1 1 2.745236 1
2.272026 0 1 2.333834 1
2.742039 1 1 2.580451 1
2.08971 0 0 2.948177 1
1.636524 0 1 1.615369 1
1.401888 0 1 1.617452 1
2.193475 0 0 1.790724 0
2.495176 1 1 2.794026 1
1.88474 1 0 1.756038 0
1.435789 1 0 1.638255 0
1.500328 1 0 1.695414 1
2.782407 0 1 2.737993 1
2.416619 1 0 2.013867 1
1.304761 0 0 1.487774 0
1.618111 0 0 2.349339 1
2.48275 0 1 2.572475 1
1.500328 1 1 1.47227 1
2.600536 1 1 2.349331 1
1.723472 0 1 2.467118 1
1.125635 0 1 1.300888 0
2.059944 1 1 2.388561 1
1.54115 1 0 1.695414 0
1.723472 0 0 1.695414 0
2.272026 0 1 1.978711 1
2.405558 0 1 2.060057 1
2.272026 1 1 2.754071 1
2.494736 1 1 2.685809 1
3.293687 1 1 3.170318 1
2.132264 1 0 2.100879 1
1.64009 0 1 1.695414 1
1.173385 0 0 1.401042 1
1.496822 1 0 1.75512 0
1.871891 0 0 1.877735 0
2.936899 1 1 3.527995 1
2.293886 0 1 2.948177 1
1.723472 0 0 1.877735 0
1.950607 1 1 2.020391 0
1.672178 1 1 1.590053 0
2.193475 0 0 2.215694 0
2.063509 0 1 2.556191 1
