y[,1] y[,2] sex[]
2.436346 2.841886 1
1.366797 2.100879 1
2.388561 2.377393 1
1.983096 1.918311 1
1.670096 1.629161 0
1.743251 2.403533 1
2.441311 1.550821 0
2.472526 2.04372 1
1.720724 1.698154 0
1.695414 1.723472 0
2.377397 2.630752 1
2.089711 2.349331 0
1.946615 2.879592 0
1.946615 2.908842 1
1.549118 1.454252 0
2.165417 2.128937 1
1.366797 1.877735 0
1.946615 1.974635 0
2.313053 2.455839 1
2.459951 2.297272 0
1.713421 1.675211 0
2.128937 2.100879 1
1.879317 1.940999 0
2.478173 2.472704 1
1.435789 1.813197 1
1.695414 2.089271 1
3.410212 3.476009 1
1.946615 1.867264 1
1.630875 1.658933 0
1.292689 1.302371 0
1.142028 1.097983 0
1.736851 2.684353 1
1.723472 1.810333 1
2.416619 2.388561 1
1.258869 1.47227 0
1.672178 2.100879 1
2.937123 2.695849 1
2.572475 2.559712 1
1.800774 1.723472 1
1.253468 1.630875 0
2.957003 2.083637 1
2.031379 1.918557 0
2.386145 2.426185 0
2.391889 2.635754 1
1.723472 2.270622 0
2.388561 2.243856 1
1.618111 2.100879 0
2.611704 2.128937 0
3.224808 3.630158 1
2.031886 1.723471 0
2.466678 1.983911 1
2.297835 2.215798 0
1.865405 2.467118 1
3.476009 3.447951 0
2.416619 2.388561 1
1.769593 2.041925 0
2.126189 2.007638 1
1.816562 2.013867 0
2.034528 1.723472 1
2.100879 2.338755 0
2.2832 2.128937 0
1.818782 1.695414 0
2.512969 2.541027 1
2.349335 2.556381 0
2.528323 2.185018 0
1.867264 1.897825 0
1.790724 2.011129 0
1.538037 2.195184 0
2.272026 2.467118 0
3.030415 3.419831 0
1.681607 2.2832 0
2.827532 2.917394 0
3.623305 2.797336 1
1.150686 1.079114 0
1.75303 1.487774 0
1.366797 1.407732 1
2.133023 1.830081 0
2.059944 3.353642 1
3.265591 2.433616 1
2.202187 3.129199 0
2.745123 2.936682 1
2.397273 1.865405 0
3.103108 3.131166 1
1.695414 1.723472 0
1.513092 1.727862 0
2.169759 2.180921 1
2.283087 2.100879 0
2.02072 1.956296 0
1.838509 2.08971 1
1.500328 1.47227 0
2.467118 1.999207 0
1.866554 1.879317 0
1.618111 1.64412 1
2.570882 2.256811 1
1.812065 2.180251 0
2.766051 2.845558 0
1.133295 1.125635 0
1.338739 2.615469 1
2.128937 2.215798 0
2.534402 2.908953 1
1.942607 1.877735 0
2.31248 2.187056 1
1.643407 1.541263 0
1.264631 1.366797 1
1.590053 2.171357 1
2.415689 2.443747 1
1.946615 2.044822 0
1.212646 1.135798 1
2.013867 2.154247 0
2.059944 1.767734 0
3.671094 3.630158 1
2.552273 2.426185 0
2.412277 2.742037 1
2.417934 2.401984 0
1.814973 1.983911 1
1.838496 2.036464 0
2.963925 2.633261 1
1.737374 1.528178 1
2.185018 2.215798 0
2.388561 1.984354 0
1.835176 1.435789 0
2.888329 2.998601 0
2.779524 2.985325 1
2.048883 2.085372 1
2.117201 1.824491 1
2.55115 2.388561 0
2.572475 2.639762 1
1.500328 1.556152 1
2.089711 3.137616 1
2.277436 2.283087 0
1.803514 1.656182 1
2.226042 2.224247 0
3.066014 2.445946 1
2.174981 2.559712 1
2.449715 2.552273 1
1.697412 1.672178 0
3.006001 3.042484 1
3.042486 2.713867 0
2.557521 2.386145 0
1.93836 2.067061 0
1.435789 1.756038 1
1.630875 1.658933 0
1.905793 1.002266 1
2.472054 2.255664 1
2.377397 3.148782 0
2.725033 1.723472 1
1.549118 1.47227 0
1.985836 2.028308 1
1.532895 1.559271 0
2.02072 2.215798 1
1.64412 1.601304 0
2.130186 2.33199 0
2.126185 2.041925 1
2.126189 2.161726 1
1.560953 1.577756 0
1.292689 1.338739 1
1.605688 1.338739 0
1.184588 1.366797 1
2.37851 2.496423 1
2.193475 2.240641 0
1.658933 1.590053 1
1.394967 2.100879 0
2.517154 2.483871 1
2.08971 2.174981 0
1.321447 1.161353 0
1.672178 1.64412 1
1.292689 1.359941 0
1.184588 0.9895023 1
1.918557 1.435789 1
1.002266 1.212646 0
3.476009 3.129498 1
1.755116 1.509659 1
1.601304 1.744204 0
2.083051 2.528323 1
1.761201 1.918557 1
1.264631 1.030324 0
1.790724 1.698154 0
1.737357 1.797681 1
2.847398 1.918557 1
1.22541 2.720983 0
1.896084 1.618111 1
1.767759 1.802023 0
1.666901 1.781591 1
2.530928 2.311258 1
1.93382 1.78801 1
2.148398 2.632032 0
1.877735 2.480063 0
1.790724 1.421014 0
2.86016 3.070544 1
1.756038 2.494736 1
1.723472 2.141701 0
2.489096 2.495176 1
2.654848 4.076559 0
4.076559 2.664346 1
1.723472 2.180921 0
1.64412 1.578446 0
1.684237 1.079227 0
1.897825 2.196189 0
2.96474 1.46222 1
2.416619 2.100879 0
3.081708 2.639762 1
1.848867 2.024717 0
2.054835 2.128937 1
2.147126 2.128937 1
1.961878 2.243968 0
2.194516 1.943575 1
2.388561 2.36664 0
2.725701 3.623305 1
2.031886 1.500328 0
1.500328 1.502037 0
1.962574 1.557417 1
1.431448 1.371073 0
1.866554 1.918557 0
2.203039 2.243968 1
2.246423 2.337267 0
1.561882 1.560953 1
2.042038 1.500328 0
2.416619 2.243974 1
1.96985 2.059944 0
2.406728 2.059944 1
1.719564 2.416619 1
1.954583 1.953924 0
3.040773 1.877735 1
2.377397 2.421657 1
2.611704 2.088115 1
2.071505 2.042543 1
1.819028 1.757873 0
2.136842 1.790724 0
2.2541 2.2832 1
2.531654 2.128937 1
1.957778 1.723472 0
2.559714 2.642008 0
1.449035 1.37383 0
2.041847 2.348901 1
1.946615 2.349339 0
3.046728 2.890089 1
1.550388 2.377098 0
2.377358 2.936682 1
2.226042 2.311258 1
1.435789 1.532895 0
2.782418 2.34904 1
2.707015 2.654651 0
2.020042 2.348606 1
2.782858 2.819336 1
2.255029 2.599981 1
1.918557 2.205898 0
2.27949 2.558986 1
2.782418 2.165417 1
1.391489 2.460881 0
2.100879 2.019866 1
2.735072 2.7548 1
2.349339 2.243856 0
1.971932 2.349331 1
1.142028 1.170086 1
1.170086 1.142028 0
2.365325 1.440521 1
1.22541 2.2541 0
1.461096 1.633704 1
2.243968 2.272026 0
1.723472 1.493665 1
2.060057 1.723472 0
3.314306 2.78213 1
1.983096 1.78801 1
1.535936 1.725943 0
2.126185 2.204525 0
2.847102 2.226042 1
2.794026 2.376838 1
1.682649 1.338739 0
2.243752 2.911809 0
1.695414 1.828832 1
1.672178 1.838496 0
4.104617 2.701755 1
1.957778 1.945014 0
1.795792 1.804268 1
1.790724 1.618111 0
2.689666 2.60054 0
1.58994 1.973045 1
1.639002 1.837347 0
1.212646 2.084072 0
2.116504 2.172338 0
1.435789 1.695414 0
2.166553 1.908911 1
1.910525 2.61956 0
1.987623 1.999768 0
2.085765 3.058473 1
3.269224 2.168157 1
2.060057 2.147104 0
1.790724 1.723472 1
1.991808 2.782858 1
2.08971 2.388561 1
2.377393 2.349335 0
1.330429 1.264631 1
2.521979 2.596193 0
2.600533 2.611704 0
1.338739 1.618111 0
1.725915 1.874879 0
2.255029 2.316272 1
1.790724 1.318006 0
1.608402 1.914092 1
1.330429 1.798099 0
3.109766 2.937123 1
1.818782 1.790724 0
2.794026 1.723471 0
2.058319 1.855596 0
2.704301 2.732332 1
2.611704 2.243752 1
1.672784 1.666901 0
1.342491 1.170086 0
2.449715 2.165417 0
1.684353 1.69221 0
1.401888 1.519737 0
2.381592 1.745944 1
2.39813 2.739264 1
1.615288 1.64551 0
2.348896 1.212646 1
2.534402 1.481818 0
2.243968 2.655025 1
2.2541 1.407732 0
2.667792 2.639762 0
2.720983 2.886179 1
2.494736 1.302371 1
1.790724 1.643427 0
2.061653 1.435789 1
1.835176 2.185018 0
1.253468 1.47227 0
2.296993 1.977409 0
1.578879 1.772375 1
2.087456 2.059944 0
1.905793 1.877735 1
1.407732 1.505378 1
1.47227 1.670673 0
1.946615 2.243968 0
1.561882 1.723472 0
2.03634 2.143325 0
2.209733 1.990441 1
1.704968 1.723472 1
2.788182 1.590053 1
1.433038 1.500328 0
1.632945 1.407732 1
1.756038 2.495176 1
2.822084 2.913289 1
2.020825 2.416619 0
2.639762 2.611704 1
3.22577 2.251702 1
1.633859 1.47227 0
1.79113 1.942274 0
2.683715 1.461093 0
1.401888 1.695414 1
2.570882 2.59894 0
1.983096 1.905793 0
2.120681 2.128937 0
2.416619 2.908842 1
2.448602 2.114124 1
2.054957 1.509876 0
1.253468 1.656153 0
2.465409 2.56984 1
2.099666 2.639762 1
2.268509 2.391301 1
2.714777 2.667933 1
2.046071 1.8545 0
1.942607 1.790724 0
2.283087 1.957778 1
1.686625 1.661596 0
1.960912 2.100879 0
2.782858 1.838496 1
2.611704 2.902127 1
2.416619 2.031886 0
2.2832 2.239285 1
2.467118 2.600533 0
1.695414 1.723472 0
2.466678 2.742039 1
2.215694 2.742039 1
1.366797 1.184588 1
1.877735 2.059944 1
1.654925 1.695414 0
2.391301 2.889336 1
2.208979 2.255029 0
2.315516 2.329129 0
2.483871 1.985836 1
2.277018 2.576041 0
3.057966 2.924703 0
2.639762 2.642008 1
1.903045 2.026988 0
1.279898 1.170086 0
2.377397 2.243968 1
1.500328 1.837781 1
1.863233 1.626161 0
2.600536 2.7548 0
2.377393 2.215798 1
2.100879 1.818782 1
1.905793 1.264631 0
1.005896 2.847102 1
2.738798 2.643096 0
1.64551 1.923186 0
2.203042 2.2832 1
2.695849 1.837347 1
2.326092 2.363243 0
1.292689 1.744204 0
1.985836 1.877735 0
1.670096 1.212646 1
1.338739 1.170086 0
1.253468 1.097576 0
2.782858 3.387845 1
2.306731 2.505172 1
2.794026 2.782856 0
3.131166 2.977735 1
2.649443 2.665075 1
2.388561 2.862906 1
2.834848 4.104617 0
2.908953 2.688552 1
2.862906 2.165417 1
2.513967 2.531654 1
2.04092 2.243968 0
2.255029 1.212646 0
2.416619 2.517503 1
2.658106 2.874068 0
2.572475 2.234297 1
1.905793 2.215798 1
2.283087 1.865156 1
1.895322 2.398127 0
2.060057 1.818782 1
1.723472 1.142028 0
1.560953 1.695414 1
2.915346 3.304852 1
2.283087 2.255029 0
2.907355 1.946615 1
2.373447 2.377098 0
1.097576 1.292689 0
1.462107 1.57888 0
1.918557 2.004884 1
2.061653 2.03841 0
1.946615 2.349339 1
2.453099 2.426185 1
3.188323 2.215694 1
2.305722 2.333237 1
2.128937 2.165417 0
1.695414 1.946615 1
2.426185 2.421657 1
1.560453 1.997908 1
2.226042 2.239285 1
1.957778 2.059944 0
1.863233 2.243968 0
2.165417 2.273518 1
2.735771 2.725033 0
1.695414 1.723471 0
2.34904 2.04092 0
2.435444 1.21056 1
2.65949 2.862906 1
2.2541 3.751139 0
2.560411 2.704894 1
2.214951 2.169759 0
2.059944 2.031886 1
1.992662 1.27236 1
1.47227 1.58994 1
3.758106 3.175902 1
2.665766 2.019866 1
1.532311 2.34904 0
2.528323 2.639762 0
2.534402 2.631507 1
1.897425 1.890158 1
1.786446 1.839514 0
1.772262 1.744204 1
2.145279 2.100879 1
2.367337 2.531654 0
2.224247 1.94071 1
1.957778 1.504071 1
2.703372 2.639762 0
2.639762 3.083306 1
3.22147 2.416619 0
1.888138 2.07385 0
1.744204 1.059883 0
1.946615 1.632474 0
2.08971 2.326685 0
1.9702 1.81969 1
1.920777 1.275229 0
2.760124 2.377397 0
1.37383 1.500328 1
2.226042 2.032207 0
1.366797 1.47227 1
1.656179 2.677058 0
2.165304 2.094441 1
2.298034 2.08971 0
2.100879 2.128937 1
2.559714 2.819343 1
2.243535 1.490909 0
2.243535 2.004884 0
2.226042 1.897425 1
1.069925 1.030324 0
1.695414 1.618111 0
2.168157 2.29425 0
3.017169 2.181988 0
2.154253 2.308511 0
2.929157 1.817775 1
2.559708 2.65706 0
3.516943 1.281639 1
2.754071 2.049172 1
2.311536 1.695414 0
1.823247 2.335047 0
2.639762 1.823247 1
1.751487 1.788322 0
1.720106 1.366797 0
2.208979 1.957778 0
2.031886 2.231794 1
2.908953 2.482198 1
2.058319 1.577 0
2.165417 2.416619 1
1.212646 1.338739 1
1.51509 1.606938 0
1.561882 1.560953 1
3.042484 3.358127 1
3.134459 1.955853 1
2.388561 2.177092 0
2.263564 2.534402 1
2.908842 2.695849 1
2.639762 2.388561 1
2.209733 2.521979 1
2.90661 1.371251 1
2.628709 2.809289 1
2.55246 2.483871 1
1.761201 1.868063 0
1.866554 2.141701 0
2.88822 2.794026 0
2.937121 2.88822 1
2.068479 2.031886 0
1.618111 0.9797935 0
3.853415 1.828832 1
2.965181 3.265627 1
1.866554 2.061653 0
3.006001 3.042387 0
1.761201 2.215798 0
1.770521 1.926412 1
2.977735 2.757545 1
2.185018 1.561882 0
1.707342 1.302371 0
2.600533 2.650436 0
1.695414 2.04845 0
1.744204 1.772262 1
1.992655 2.193475 1
1.606582 1.58994 0
1.401042 1.394967 0
1.672178 2.324022 0
2.742037 2.713979 1
3.332909 3.265627 1
2.677501 2.531656 0
2.534402 2.255029 1
1.867264 2.312854 1
2.169759 1.813197 0
2.891299 2.042543 1
2.466678 2.377098 0
2.255029 2.416619 1
2.992579 2.993397 1
2.180921 1.625859 0
2.388561 2.334381 0
1.590053 1.500328 0
2.127196 2.441506 1
3.04132 2.765161 0
2.954573 2.388561 0
1.895322 1.726912 0
2.067243 1.779295 0
2.745123 2.548552 1
3.103108 3.293649 1
2.600533 2.572475 1
2.947247 1.918557 1
2.019122 1.532895 0
2.737993 2.541027 0
2.787589 2.541027 1
1.856682 1.220945 0
2.707015 2.620335 1
2.862906 1.795259 0
1.905793 1.790724 1
3.121065 1.787217 1
2.05511 1.914092 0
1.900393 1.824221 0
2.234297 2.413871 1
1.918557 1.806853 0
3.00426 2.965181 1
1.818782 1.957778 0
1.618111 1.957778 0
1.002266 1.125634 1
1.695414 2.28651 0
1.993499 1.877735 1
2.351013 2.298034 1
2.077399 2.59894 0
3.137795 2.999672 1
2.702815 2.206239 1
2.937011 2.937123 1
2.637021 2.502185 1
2.639762 2.397273 0
2.735072 2.794026 1
1.877735 2.089502 0
2.551538 2.459951 1
1.710302 2.193475 0
2.117408 2.392275 1
2.977735 2.377098 0
2.572475 2.377389 1
2.444646 2.154253 0
1.77796 1.869367 0
1.78174 1.695414 1
2.125752 3.070544 0
2.100879 1.991588 0
2.056616 2.611704 1
1.654592 2.599981 1
2.611704 2.532712 0
3.378957 3.380698 1
1.031825 1.107285 1
1.723471 1.877735 1
2.213584 2.031886 0
2.366214 2.444647 1
3.028386 3.175902 0
1.347759 1.695414 1
1.720367 1.692309 0
1.618111 2.460881 1
2.283087 1.744204 0
2.251626 2.834848 1
1.695414 1.212646 1
2.834848 2.35208 1
2.061653 2.122499 1
2.122499 2.094441 0
2.416619 2.531654 1
2.48275 2.438281 1
2.762847 2.600533 0
2.511929 2.611704 1
1.359941 1.345135 0
2.62617 2.506344 1
2.272026 2.506344 0
2.077643 2.061653 0
1.818782 1.829944 1
2.365325 2.031886 0
2.639762 2.296993 0
2.165417 2.122919 1
2.907497 2.536981 1
3.017169 2.101908 0
1.709083 2.060057 0
1.837347 1.435789 0
1.928044 2.174129 1
1.877735 1.779545 1
2.377388 2.32266 1
1.46396 1.898354 1
1.733026 1.615369 0
2.695849 2.737993 1
1.407619 1.338739 0
2.572136 2.569871 0
1.212646 1.184588 1
2.665079 2.779033 1
1.005007 1.917475 0
2.274832 2.244317 0
1.835176 1.818782 1
2.96474 2.200814 1
1.222183 1.827538 0
1.382123 1.3153 1
2.735072 2.611704 1
1.74252 1.657673 0
1.58994 1.695414 1
2.063523 1.985836 0
2.031886 2.2541 1
1.987373 3.378845 0
1.618111 1.610944 1
2.35208 1.590053 0
2.572478 2.559716 1
1.170086 1.37383 0
2.259614 1.877735 0
2.71788 2.404065 0
1.560739 1.406017 0
1.723472 1.184588 1
1.905793 1.184588 1
2.214207 2.193475 0
2.377397 2.349339 1
2.259614 2.167017 0
1.810341 1.658933 1
2.599981 2.826264 1
1.338739 2.886622 0
2.639762 2.180921 0
2.691056 1.873878 0
2.393786 1.970332 1
1.49463 1.771448 0
2.214207 2.304821 0
1.918557 1.366797 0
2.531654 3.012704 0
2.126189 2.128937 0
2.534402 2.562913 0
2.678983 2.061653 1
1.723472 1.407732 0
2.59894 1.407732 1
2.720559 2.185018 0
1.856682 1.422366 1
1.500328 2.343825 0
2.243968 2.272026 1
1.695414 1.658933 1
2.56544 2.611704 0
2.076281 2.061653 1
1.487774 2.559712 0
1.442434 1.47227 0
1.733143 1.866554 1
1.435789 2.199214 1
2.513746 2.562514 0
2.985913 2.556381 1
2.215798 2.128937 0
2.545079 1.939594 0
2.34878 3.370648 1
2.052088 2.377389 0
1.823317 3.042486 1
1.905793 1.877735 0
1.125635 1.204391 0
2.377397 2.510601 1
1.736235 1.396563 0
1.37383 1.401888 0
2.611704 1.987196 1
0.9577536 1.440521 0
1.681025 2.088115 0
3.252827 2.531622 0
2.531654 2.688552 1
2.318878 2.639762 0
1.430797 2.377098 1
2.7548 2.782858 0
1.912024 1.835176 0
2.02072 1.902428 1
2.185018 2.324022 0
1.723472 1.695414 1
2.208979 2.310599 1
1.513092 1.702266 1
1.723472 1.002266 0
2.308516 2.336574 1
2.819336 2.559712 0
4.076559 3.399047 1
1.468579 1.700401 1
1.974786 1.779545 0
1.818782 2.506344 0
1.764406 2.128937 0
2.186036 2.214094 1
2.088553 1.985836 1
1.961878 2.568027 1
2.819228 2.642008 1
2.165417 1.946615 1
1.925299 2.2832 0
1.88474 1.561882 1
2.437351 2.465409 0
1.58994 1.526995 0
2.494736 1.843834 1
0.9509731 1.125635 1
2.067061 2.076586 1
2.165417 1.946615 1
1.695414 1.985836 0
1.684237 1.877735 0
2.066416 2.150887 1
1.995518 1.985836 0
2.489096 2.243856 0
2.2832 1.934016 1
1.733026 1.695414 1
2.2832 2.27635 1
2.433967 1.795259 0
2.861945 1.695414 0
2.433967 2.787589 0
3.406903 2.807911 0
2.390153 2.2482 1
2.467118 2.243856 0
1.871891 1.879816 0
2.048883 1.93382 0
2.326685 2.057655 0
1.838496 1.907375 1
2.377393 2.626971 1
1.838496 1.815276 0
2.053986 1.860928 0
3.100755 2.248857 1
1.556152 1.590004 0
1.643429 1.995518 1
1.971928 3.224509 0
2.243535 2.006317 1
2.128937 2.100879 0
1.974644 1.212646 0
1.435789 1.219392 0
1.58994 1.47227 1
2.639762 2.2832 1
1.32072 1.560953 0
2.311258 2.191147 0
2.806816 2.968379 1
2.307646 2.311258 1
1.358941 1.723472 1
1.309751 1.212646 0
2.243752 2.63033 1
1.630381 1.640605 0
2.398127 1.578879 0
1.951255 2.937123 0
2.338657 2.794026 1
1.411645 1.967202 1
1.818782 1.615371 1
1.069925 1.435789 0
2.227111 2.374031 1
2.361059 2.510601 0
1.924142 2.794026 1
1.905793 2.013867 0
2.510601 2.377397 0
1.499399 1.500328 0
1.819812 2.088115 1
1.976658 2.693303 0
1.618111 2.141701 1
1.302371 2.059944 0
2.557467 1.633538 1
2.377397 2.398127 0
1.866843 1.723472 1
2.2832 2.169945 1
3.17715 2.34904 0
2.215694 2.311258 0
2.30233 2.432099 0
1.233265 2.324022 1
2.977943 3.131166 1
2.379287 2.299425 0
2.937123 2.076281 1
3.102238 4.076559 1
3.005793 2.512743 0
1.803794 1.407732 0
2.147683 1.784319 1
2.416619 2.437351 1
1.767734 1.723472 0
1.58994 1.790724 1
3.638528 3.525913 1
1.957778 2.088115 0
1.253468 1.695414 0
1.289948 1.58371 1
1.605688 1.648161 0
2.085249 1.889789 0
2.708278 2.490724 1
2.307548 2.349335 0
2.390018 2.374031 1
2.306618 2.413253 0
1.47227 2.665076 0
2.238135 1.877735 0
2.059944 1.47227 0
2.031886 2.534402 0
1.877735 2.019866 0
3.070544 3.160265 1
1.984354 2.117408 0
1.22541 1.54075 1
1.503042 1.468579 0
2.128937 2.119373 1
2.531578 2.271593 0
1.47227 1.212646 1
1.407732 2.059944 1
1.125635 1.142028 1
2.556381 1.407732 1
1.079114 1.22541 0
2.2541 1.736235 1
1.818782 1.654592 0
3.293685 3.224807 1
1.658933 2.061653 0
2.948177 1.723472 1
2.834848 2.782858 1
2.311258 3.304852 0
2.059944 1.879317 0
1.47227 1.560953 0
2.639762 1.407732 1
1.079115 1.051057 0
1.338739 1.355736 1
3.042484 2.908023 1
2.243968 1.387999 1
2.911809 2.961846 1
2.534402 2.650925 0
2.399611 2.336568 0
2.977943 3.293685 1
3.304852 2.88822 0
2.223236 0.9614444 0
2.137235 1.468513 0
2.677501 2.7548 1
2.08971 2.039177 0
2.44683 2.495176 1
2.991983 2.985325 1
1.643427 2.031886 1
2.570412 2.543961 0
2.290385 2.388561 1
1.842971 2.35208 1
1.809635 2.041925 0
2.166874 1.590053 0
1.790724 1.500328 0
2.377293 2.388561 0
2.413871 2.220741 1
2.639762 2.277008 1
2.226042 1.723472 1
1.628149 1.764406 1
1.88957 1.697128 0
2.016047 1.560953 1
2.506344 2.449715 1
1.985836 1.790724 0
3.114804 1.801589 1
1.212646 2.398127 0
1.366797 1.453342 1
1.548305 2.72594 1
2.454348 1.614746 0
2.510601 2.377098 0
2.531661 2.472706 1
2.78213 3.240313 1
2.166458 2.35208 1
1.435789 1.712762 0
1.892213 2.088115 0
1.468579 2.437351 0
2.725033 2.445692 1
2.33516 2.325834 0
1.970878 1.902937 0
1.790724 1.723472 1
2.283087 3.37531 0
3.881474 2.483871 1
2.409091 2.421657 1
2.02072 2.126189 0
2.125896 2.059944 1
1.774165 1.991808 0
1.461089 2.020391 1
1.929028 1.658933 1
1.515832 1.584482 0
2.326092 2.298034 1
2.713867 2.784655 0
1.536808 1.413317 0
1.64412 2.128937 1
2.868131 2.782858 1
1.695414 2.907497 1
1.695414 1.954583 1
2.511929 2.739218 1
2.128937 1.910525 0
2.716723 2.755805 1
2.537951 2.557037 1
1.905793 1.862468 1
1.148107 2.034625 0
2.363243 3.881474 1
2.661034 2.611704 1
1.892804 2.315753 0
2.600533 2.012849 0
2.754071 1.946615 0
2.051975 2.126185 1
1.851305 2.126185 0
1.610143 1.603987 0
2.416619 2.656825 1
1.657192 1.687104 0
2.650925 2.416619 1
2.35525 2.879966 1
2.518411 2.369472 0
1.500328 2.34904 0
1.8545 1.910525 0
2.570882 2.735072 1
2.570882 2.059944 1
2.639762 2.324022 1
2.851115 1.818782 1
2.454692 2.371156 0
2.259614 2.284796 0
2.2832 2.234297 1
2.128937 1.835176 1
2.016887 2.110169 0
1.835176 2.049172 1
1.22541 1.723472 0
1.818782 1.002266 1
2.35208 2.483871 1
1.818782 1.877735 1
2.059944 2.117408 1
1.590053 1.828832 0
2.128937 1.978259 0
2.913888 3.017169 1
1.93382 1.704034 1
1.338739 2.041925 1
1.64412 1.253468 0
1.64412 1.618111 0
1.253468 1.532895 1
1.468579 1.590053 0
1.590053 1.843918 0
2.130085 1.961617 1
2.140099 2.494736 0
2.377393 2.349335 0
2.128937 1.93836 1
2.041925 1.86008 0
1.871465 1.435789 1
1.73836 1.764006 0
1.794847 1.560953 1
2.199819 2.229084 1
1.561882 1.560953 0
1.407732 1.985836 1
1.726912 1.725469 0
1.723472 1.995518 0
2.326092 2.489096 1
2.202724 2.154243 0
1.877735 1.818782 0
2.193475 1.958171 1
1.818782 1.915934 0
2.937011 2.908953 1
1.532895 1.253468 1
2.552273 2.21487 1
1.9008 1.306938 0
2.520685 2.425331 1
2.78213 2.34904 0
3.527995 3.070544 1
1.330429 1.317077 0
2.305687 2.127196 1
2.196189 2.355408 0
1.695414 1.895322 1
1.968964 2.004368 0
3.240313 3.268371 1
1.973045 1.905793 0
2.347739 2.354743 1
2.184056 2.165417 0
1.818782 1.060535 0
1.760285 1.407732 0
2.152838 2.453433 0
2.2832 2.590572 0
2.004735 1.401888 0
2.437351 2.243856 0
2.599981 2.126113 1
1.590053 2.234297 1
2.7548 1.968594 1
2.023918 1.63873 0
