gender,sciach1,sciach2,sciach3,sciach4,sciach5
0,48.89,42.44,53.33,48.96,41.71
1,58.65,52.0369003285871,62.91,70.09,67.55
0,66.68,59.17,75.25,80.47,78.63
0,52.98,52.0369003285871,56.1942100943784,57.95,51.18
1,71.94,73.46,69.59,83.73,84.74
1,67.54,72.56,73.75,73.65,78.86
0,51.6,49.3,54.52,62.6,61.96
1,55.74,52.0369003285871,60.72,68.76,70.12
0,62.58,54.73,68.03,61.67,49.91
1,56.32,48.73,56.1942100943784,56.8397948260481,58.9703812636165
0,55.21,60.09,59.95,42.76,38.06
1,41.2,52.2,49.34,59.68,58.9703812636165
0,55.21,61.48,68.85,65.01,76.11
1,38.34,52.47,60.44,66.35,58.9703812636165
0,53.2,60.11,63.96,65.46,58.9703812636165
1,62.03,64.28,67.27,71.82,80.53
1,68.07,64.35,74.55,81.62,74.96
1,53.63,59.95,56.1942100943784,56.8397948260481,58.9703812636165
1,58.94,76.78,73.93,79.93,80.53
0,46.69,43.14,56.1942100943784,56.8397948260481,58.9703812636165
0,53.49,48.87,48.34,56.8397948260481,58.9703812636165
1,50.8,51.26,51.78,52.03,58.9703812636165
0,62.87,68.71,68.28,69.77,78.86
0,47.61,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,58.41,52.0369003285871,57.78,56.67,57.09
1,64.78,63.83,74.42,56.8397948260481,58.9703812636165
1,66.01,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,53.57,61.59,58.76,68.28,66.68
1,59.21,60.84,63.03,67.37,58.84
0,61,48.77,56.26,29.95,57.23
1,53.34,62.37,47.57,58.93,58.9703812636165
1,52.06,59.81,56.46,63.62,72.12
1,50.3450864600325,52.0369003285871,56.1942100943784,63.63,58.9703812636165
0,66.06,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,50.55,35.26,40.83,56.8397948260481,47.01
0,32.66,49,45.92,48.45,44.38
0,33,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,43.38,44.41,53.44,35.49,59.19
1,83.94,73.95,71.36,84.69,80.25
0,46.34,51.22,55.9,43.94,51.78
0,48.61,54.11,52.32,65.65,52.52
0,56.38,67.51,60.2,61.59,60.89
0,54.51,52.0369003285871,56.1942100943784,56.8397948260481,58.86
1,61.73,64.2,70.89,73.36,44.27
0,40.47,52.0369003285871,36.8,56.8397948260481,58.9703812636165
1,39.53,53.38,50.83,53.67,39.3
0,46.56,50.44,62,55.19,62.79
1,50.3450864600325,37.51,44.31,56.8397948260481,58.9703812636165
0,51.3,56.51,42.21,56.8397948260481,58.9703812636165
0,46.29,54.1,36.38,48.45,42.86
0,52.74,59.12,59.35,55.11,48.26
1,60.09,64.35,56.32,64.52,69.93
0,64.95,65.38,65.88,69.17,45.5
0,45.8,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,46.21,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,42.63,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,52.08,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,53.93,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,54.37,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,57.11,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,60.74,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,34.68,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,57.57,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,66.07,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,37.41,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,65.4,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,47.74,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,48.01,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,47.4,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,51.86,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,63.04,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,60.15,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,71.34,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,64.04,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,57.85,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,49.22,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,47.67,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,59.27,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,74,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,59.48,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,59.16,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,53.34,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,47.28,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,51.35,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,52.6,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,54.25,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,57.14,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,55.23,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,56.37,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,63.27,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,59.56,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,61.83,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,54.15,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,49.09,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,66.53,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,61.31,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,55.01,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,65.68,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,54.13,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,56,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,50.83,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,57.34,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,74.53,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,42.17,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,67.76,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,59.57,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,30.11,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,60.39,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,46.48,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,51.06,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,62.68,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,55.24,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,72.11,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,72.33,66.16,67.19,60.23,68.93
1,50.27,25.41,39.17,56.8397948260481,34.69
1,45.71,36.9,48.93,45.57,58.58
1,42.84,52.0369003285871,44.79,39.25,51.27
1,51.39,54.14,38.24,59.26,66.29
1,63.82,64.69,77.57,66.35,77.08
1,51.64,63.61,50.45,60.58,66.97
1,58.67,63.38,70.93,69.96,72.59
1,65.37,70.01,74.02,77.33,81.84
1,53.75,33.29,38.81,56.8397948260481,65.37
1,37.01,23.87,33.3,56.8397948260481,58.9703812636165
1,41.7,28.48,31.68,45.83,48.88
1,69.95,65.52,68.85,71.63,77.99
1,43.52,46.51,35.64,32.46,40.38
1,66.3,66.15,74.67,77.47,76.47
1,67.84,63.77,69.6,75.57,58.9703812636165
1,53.07,54.5,59.06,63.21,68.27
0,59.8,45.98,36.09,49.91,70
1,55.2,53.64,64.65,65.91,60.66
1,66.3,70.81,76.9,75.44,79.57
1,72.7,69.89,76.44,75.75,83.59
1,52.47,42.41,31,60.51,41.13
1,60.86,56.05,63.54,63.39,66.47
1,32.23,33.5,36.89,36.5,38.47
1,58.76,50.47,49.98,56.8397948260481,58.9703812636165
1,45.59,45.31,49.86,50.58,53.53
1,66.18,68.39,74.23,76.02,81.25
1,55.98,58.27,67.56,66.5,58.9703812636165
1,43.01,23.86,40.78,54.46,58.9703812636165
1,56.12,56.32,51.64,63.85,69.55
1,56.67,68.88,66.98,78.88,75.87
1,62.92,67.87,74.62,72.75,79.87
0,56.43,61.34,57.04,66.35,58.9703812636165
0,55.74,71.42,61.59,67.13,72.47
0,47.58,48.92,61.7,67.54,46.81
0,44.66,58.98,61.2,69.05,69.4
0,57.27,73.07,48.44,52.87,59.97
0,58.02,46.24,65.71,61.38,71.81
0,44.62,53.76,51.61,57.46,58.9703812636165
0,56.07,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,48.91,56.81,62.59,51.17,50.33
0,57.87,58.88,75.31,66.88,69.92
0,60.9,65.43,65.24,65.96,66.25
0,61.79,49.76,62.4,64.7,58.9703812636165
0,56.96,60.83,68.14,48.5,72
0,60.12,69.4,66.53,61.25,74.09
0,55.32,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,58.58,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,65.28,65.01,71.98,70.57,80.9
0,57.45,63.22,53.3,64.22,72.95
0,44.93,46.97,53.43,52.08,80.36
0,48.95,49.93,55.4,52.87,60.56
0,52.22,24.15,58.03,56.8397948260481,58.9703812636165
0,61.98,62.44,62.33,68.06,69.01
1,61.12,69.87,69.18,76.7,69.43
1,59.69,61.39,58.55,56.8397948260481,70.05
1,70.71,61.95,76.28,78.95,77.99
1,63.66,67.13,68.31,76.69,78.28
1,57.73,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,30.38,30.37,34.39,56.8397948260481,58.9703812636165
1,44.37,41.55,56.1942100943784,56.8397948260481,58.9703812636165
0,47.46,51.69,50.79,56.8397948260481,58.9703812636165
1,34.3,28.76,29.01,56.8397948260481,58.9703812636165
1,39.63,25.85,80.13,73.68,40.36
1,54.89,47.85,63.32,47.67,54.73
0,52.5,24.99,56.1942100943784,40.91,56.24
1,36.82,26.91,39.84,56.8397948260481,58.9703812636165
0,44.7,34.99,42.51,62.39,58.9703812636165
0,31.73,54.82,53.93,56.56,58.65
1,42.1,52.77,49.86,56.8397948260481,58.9703812636165
1,35.32,28.97,61.55,59.04,73.94
1,60.73,55.74,56.1942100943784,44.53,58.9703812636165
1,61.02,52.0369003285871,56.1942100943784,71.2,67.63
1,35.87,39.71,34.02,30.25,26.5
1,58.33,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,41.3,52.0369003285871,49.51,57.28,57.28
1,30.43,35.2,56.1942100943784,42.52,51.42
1,38.58,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,46.9,36.93,56.1942100943784,56.8397948260481,58.9703812636165
0,46.31,41.5,56.8,56.8397948260481,58.9703812636165
1,53.84,25.02,26.45,56.8397948260481,58.9703812636165
0,35.08,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,48.17,25.1,56.1942100943784,29.84,58.9703812636165
1,54.41,62.27,35.32,31.52,38.71
0,41.39,25.62,56.1942100943784,56.8397948260481,58.9703812636165
1,31,33.73,26.49,56.8397948260481,58.9703812636165
0,29.02,29.76,29.44,56.8397948260481,58.9703812636165
0,38.81,43.1,46.02,56.8397948260481,58.9703812636165
1,59.17,64.09,77.81,77.57,75.65
0,47.23,24.58,56.1942100943784,68.66,47.74
1,40.63,20.59,64.18,56.8397948260481,39.95
1,54.48,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,35.98,61.12,58.7,56.8397948260481,64.42
0,67.38,73.41,73.85,56.8397948260481,76.84
1,37.73,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,61.66,46.01,59.55,63.55,71.81
0,46.09,36.61,38.97,48.6,58.9703812636165
0,42.64,30.15,56.1942100943784,56.8397948260481,58.9703812636165
0,42.88,19.75,56.1942100943784,30.64,65.78
0,57.57,44.61,57.38,56.8397948260481,58.9703812636165
0,39.25,44.03,56.1942100943784,56.8397948260481,58.9703812636165
1,30.55,24.83,56.1942100943784,33.23,40.53
0,36.18,27.73,56.1942100943784,56.8397948260481,58.9703812636165
1,40.39,31.19,56.1942100943784,56.8397948260481,58.9703812636165
0,37.33,46.39,54.73,56.8397948260481,58.9703812636165
0,52.78,57.86,59.52,59.63,58.9703812636165
1,36.96,52.0369003285871,56.1942100943784,56.8397948260481,69.77
1,49.88,25.37,56.1942100943784,56.8397948260481,58.9703812636165
0,37.65,25.83,24.89,56.8397948260481,58.9703812636165
0,34.73,30.04,42.15,52.68,44.53
0,61.84,71.37,68.08,71.81,79.01
1,48.55,37.09,48.17,56.8397948260481,58.9703812636165
0,55.77,51.33,39.73,53.21,58.9703812636165
0,55.54,29.99,63.47,56.8397948260481,58.9703812636165
1,25.79,50.97,40.71,53.08,58.9703812636165
0,54.55,65.21,62.82,48.19,63.05
0,42.53,52.0369003285871,60.39,53.01,50.59
0,53.13,51.3,56.1942100943784,63.77,68.42
0,35.88,29.3,49.96,56.8397948260481,58.9703812636165
1,51.19,53.88,61.98,64.36,66.48
1,52.47,58.42,59.47,60.71,65.89
1,56.52,54.8,63.3,49.56,58.9703812636165
0,39.29,51.52,59.41,56.8397948260481,58.9703812636165
1,65.03,63.67,63.98,62.33,73.3
1,63.28,60.93,70.69,70.7,74.63
1,68.78,67.2,70.03,68.41,71
0,42.54,52.0369003285871,56.1942100943784,58.86,58.9703812636165
1,58.84,61.26,66.16,67.06,72.23
1,59.29,56.14,56.1942100943784,56.8397948260481,58.9703812636165
1,46.61,56.5,54.3,64.9,58.9703812636165
1,55.18,51.24,56.1942100943784,31.69,37.43
0,55.5,64.48,63.19,69.14,67.43
1,45.8,70.05,63.24,57.51,65.55
0,47.36,51.77,57.17,51.69,52.61
1,53.3,62.57,54.03,71.18,58.9703812636165
0,57.62,62.13,66.58,65.09,67.57
1,58.44,56.88,60.86,66.65,69.35
1,58.22,62.55,58.7,54.32,66
0,53.49,52.0369003285871,54.76,62.97,50.25
0,48.25,59.82,57.75,62.89,74.15
1,40.53,46.63,47.63,50.19,60.24
1,52.22,53.55,50.83,63.44,63.79
0,34.14,47.95,46.79,47.97,47.58
1,57.89,57.72,55.99,65.06,63.05
1,40.35,35.51,46.84,56.8397948260481,58.9703812636165
0,46.68,60,63.53,72.87,58.48
1,54.69,56.14,56.1942100943784,68.2,65.97
0,47.84,50.87,61.42,62.9,58.09
1,46.68,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,67.54,74.01,75.07,78.75,85.73
0,49.47,46.61,54.81,66.78,58.9703812636165
1,58.85,64.7,70.83,74.73,78.44
0,43.18,47.49,45.28,56.39,58.45
0,33.57,51.59,48.58,57.72,65.53
1,28.28,31.9,51.85,56.8397948260481,58.9703812636165
0,59.05,48.24,68.74,60.61,58.9703812636165
1,44.71,40.52,49.14,65.71,60.86
0,47.98,47.02,50.71,58.27,52.07
1,40.38,51.11,50.99,53.31,57.4
0,53.87,66.11,62.08,65.94,66.72
0,51.95,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,50.63,64.84,61.21,64.81,72.73
1,57.14,67.02,59.94,65.36,65.52
1,33.1,52.0369003285871,56.1942100943784,41.33,58.9703812636165
1,49.69,52.57,65.51,64.16,75.05
1,55,54.53,68.58,64.66,70.92
0,47.42,59.02,48.04,56.8397948260481,62.73
0,55.2,58.6,62.33,63.16,67.77
0,59.29,67.16,65.77,66.94,64.68
1,64.15,62.42,65.74,69.3,72.49
1,59.71,66.48,61.89,59.36,58.9703812636165
0,53.45,57.25,56.3,60.98,59.22
1,36.54,30.53,41.91,51.95,57.93
1,51.69,42.76,61.46,56.62,58.9703812636165
1,46.53,57.31,57.23,59,58.9703812636165
0,52.38,53.42,62.68,74.16,71.88
0,53.26,45.53,54.92,60,66.97
1,47.31,47.45,56.1942100943784,56.8397948260481,63.06
0,55.16,52.89,57.64,59.16,63.72
0,32.65,50.74,59.29,56.8397948260481,58.9703812636165
1,50.64,45.35,56.1942100943784,56.8397948260481,58.9703812636165
1,54.86,63,60.48,69.41,58.9703812636165
0,58.36,60.31,61.54,66.84,58.9703812636165
0,59.4,64.16,60.73,56.8397948260481,58.9703812636165
1,65.76,57,39.78,56.8397948260481,58.9703812636165
0,50.35,47.71,56.1942100943784,56.8397948260481,58.9703812636165
0,59.3,59.88,58.29,56.8397948260481,58.9703812636165
0,48.45,43.36,51.88,56.8397948260481,58.9703812636165
0,47.01,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,66.47,53.16,67.49,76.49,77.78
1,58.58,51.45,56.1942100943784,56.8397948260481,58.9703812636165
0,47.72,52.95,56.1942100943784,56.29,66.39
1,57.56,49.1,65.45,56.8397948260481,58.9703812636165
0,61.41,68.75,61.23,56.8397948260481,79.96
0,68.37,71.45,59.46,56.8397948260481,58.9703812636165
0,53.29,58.02,56.1942100943784,56.8397948260481,58.9703812636165
0,64.32,70.92,63.41,64.12,58.9703812636165
1,65.03,67.42,78.54,56.8397948260481,58.9703812636165
1,60.69,53.2,51.89,56.8397948260481,58.9703812636165
0,56.07,53.64,55.91,56.8397948260481,58.9703812636165
0,36.22,47.78,42.01,56.8397948260481,65.57
0,62.78,57.96,68.01,71.68,74.78
0,58.43,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,44.87,58.75,52.81,61.59,71.16
1,67.4,56.88,68.5,59.94,58.9703812636165
1,46.9,52.15,56.1942100943784,56.8397948260481,58.9703812636165
0,38.58,47.84,56.68,56.8397948260481,58.9703812636165
0,50.3450864600325,46.43,50.2,56.8397948260481,49.63
1,55.46,65.47,70.87,56.8397948260481,58.9703812636165
1,31.99,29.24,36.03,32.4,58.9703812636165
1,48.88,44.3,55.65,47.29,62.94
1,34.61,46.12,56.1942100943784,56.8397948260481,58.9703812636165
1,52.44,52.0369003285871,45.47,56.8397948260481,58.9703812636165
1,45.03,43.08,59.28,56.8397948260481,58.9703812636165
1,44.76,42.21,56.1942100943784,56.8397948260481,58.9703812636165
1,64.91,61.01,56.1942100943784,76.29,83.19
0,31.01,44.7,45.06,51.55,44.89
0,42.33,57.94,55.32,59.97,58.9703812636165
0,46.13,50.05,45.14,44.23,42.88
1,59.01,71.24,65.83,79.39,58.9703812636165
1,55.79,72.82,56.1942100943784,56.8397948260481,58.9703812636165
0,52.16,62.17,62.23,70.53,68.82
1,48.97,55.99,55.87,56.56,62.91
0,45.31,60.61,64.38,64.89,70.55
1,39.4,40.45,56.1942100943784,56.8397948260481,58.9703812636165
0,46.81,42.8,56.1942100943784,50.42,26.65
0,50.9,56.46,58.15,62.18,58.9703812636165
1,40.89,40.03,47.66,56.8397948260481,44.39
1,34.31,30.36,36.33,37.1,58.9703812636165
1,39.27,41.57,59.8,56.8397948260481,38.48
0,40.87,52.64,56.78,56.8397948260481,57.34
0,45.76,48.92,51.03,54.99,58.9703812636165
1,63.18,64.64,66.61,56.8397948260481,58.9703812636165
0,60.56,63.98,69.76,70.02,58.9703812636165
1,54.97,54.31,40.72,56.8397948260481,58.9703812636165
1,37.38,38.68,30.76,35.29,27.81
0,54.21,57.49,59.12,45.22,50.13
0,46.48,57.52,63.84,54.57,56.82
1,44.04,38.83,44.66,52.18,32.39
0,36.54,54.61,45.26,56.88,26.37
1,49.7,61.74,53.61,66.67,37.11
0,66.69,78.04,74.84,77.85,58.9703812636165
0,50.3450864600325,53.95,42.22,56.8397948260481,58.9703812636165
0,59.95,64.35,53.95,73.89,42.62
0,48.87,55.5,56.26,53.65,38.05
0,61.2,35.93,46.95,54.66,58.9703812636165
1,60.16,62.02,60.9,65.37,58.82
0,37.72,65.93,45.08,56.92,56.34
1,41.85,47.87,56.48,49.38,56.97
1,32.28,48.3,53.22,55.53,27.91
0,48.43,61.01,56.84,61.61,33.53
1,34.68,39.23,31.34,70.26,58.9703812636165
0,40.33,53.64,45.85,32.82,34.93
1,58.28,42.06,51.9,70.26,41.48
1,59.25,54.36,50.69,59.21,58.28
0,55.47,53.58,59.98,61.67,45.99
1,48.98,66.52,65.99,69.45,72.86
0,44.16,40.49,56.1942100943784,56.8397948260481,58.9703812636165
0,51.78,58.71,53.02,55.08,61.31
0,46.52,42.69,50.9,58.1,64.53
0,42.43,71.07,67.35,74,61.72
1,42.3,43.28,35.31,42.2,35.77
0,57.28,48.79,66.23,71.37,47.51
1,60.64,64.25,65.64,69.69,72.97
1,61.64,69.48,69.58,74.45,68.42
0,41.65,54.8,66.47,67.24,72.77
0,42.78,58.47,36.82,39.74,59.05
1,52.6,68.22,55.66,71.11,48.98
0,43.58,55.82,55.61,61.96,49.65
1,36.86,49.41,56.1942100943784,56.8397948260481,58.9703812636165
1,46.44,52.87,52.3,68.11,33.48
1,57.89,61.14,70.3,56.8397948260481,58.9703812636165
0,57.6,55.45,54.39,67.84,49.97
1,42.64,40.94,63.26,59.39,42.07
0,49.23,58.46,56.5,59.91,64.5
0,48.44,52.0369003285871,56.1942100943784,28.71,64.24
1,57.42,63.83,55.29,65.04,42.19
0,48.71,57.94,56.37,57.79,36.5
0,76.74,69.43,78.51,87.4,86.27
1,49.81,51.26,49.71,55,41.68
1,48.61,54.08,48.58,37.42,43.74
1,52.05,28.28,41.98,45.26,34.32
0,42.51,56.14,47.32,57.42,42.95
0,42.95,50.3,37.78,49.04,49.16
1,29.01,38.36,42.2,56.8397948260481,58.9703812636165
0,49.9,66.49,49.72,78.35,68.23
0,55.97,75.07,59.86,59.98,62.46
1,59.11,68.36,60.05,37.4,55.71
0,50.07,49.19,62.31,51.15,38.12
1,36.21,43.4,37.12,40.5,43.84
1,78.55,72.32,69.72,56.8397948260481,57.08
0,61.95,58.44,59.14,57.06,58.9703812636165
1,70.89,52.0369003285871,71.73,70.78,58.9703812636165
0,58.68,59.46,64.32,69.29,54.55
1,52.27,46.47,49.87,40.42,43.8
0,57.21,38.54,56.1942100943784,56.8397948260481,58.9703812636165
0,60.38,60.68,56.1942100943784,56.8397948260481,72.5
0,48.12,57.24,56.1942100943784,56.8397948260481,58.9703812636165
1,53.89,61.36,56.1942100943784,56.8397948260481,58.9703812636165
0,53.27,51.99,56.1942100943784,56.8397948260481,58.9703812636165
1,47.62,34.78,56.1942100943784,56.8397948260481,58.9703812636165
1,32.48,32.3,56.1942100943784,56.8397948260481,58.9703812636165
0,37.8,35.84,56.1942100943784,56.8397948260481,58.9703812636165
1,43.96,33.48,56.1942100943784,56.8397948260481,58.9703812636165
1,41.78,30.55,56.1942100943784,56.8397948260481,58.9703812636165
1,50.96,44.57,56.1942100943784,56.8397948260481,58.9703812636165
1,62.74,40.15,56.1942100943784,56.8397948260481,58.9703812636165
1,50.78,53.48,56.1942100943784,56.8397948260481,58.9703812636165
1,46.37,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,52.9,43.41,56.1942100943784,56.8397948260481,58.9703812636165
0,56.62,61.98,56.1942100943784,56.8397948260481,58.9703812636165
0,34.98,37.35,56.1942100943784,56.8397948260481,58.9703812636165
1,43.3,35.82,45.07,33.58,58.9703812636165
0,42.63,43.79,56.1942100943784,56.8397948260481,58.9703812636165
0,58.91,60.91,56.1942100943784,56.8397948260481,58.9703812636165
0,65.15,70.43,75.86,78.86,80.7
1,51.28,56.52,56.1942100943784,56.8397948260481,58.9703812636165
0,47.21,52.59,55.05,56.8397948260481,58.9703812636165
1,50.3450864600325,23.01,56.1942100943784,56.8397948260481,58.9703812636165
0,64.87,67.49,56.1942100943784,56.8397948260481,58.9703812636165
1,35.35,47.67,56.1942100943784,33.37,25.18
0,57.96,65,69.35,73.19,67.46
1,64.37,68.87,56.1942100943784,56.8397948260481,58.9703812636165
1,34.82,47.74,56.1942100943784,56.8397948260481,58.9703812636165
1,37.58,32.97,56.1942100943784,56.8397948260481,58.9703812636165
0,51.53,59.85,56.38,68.14,62.84
0,55.79,54.79,56.1942100943784,56.8397948260481,58.9703812636165
1,57.23,65.72,56.1942100943784,56.8397948260481,58.9703812636165
0,54.2,58.04,56.1942100943784,56.8397948260481,58.9703812636165
0,49.48,51.94,56.1942100943784,56.8397948260481,58.9703812636165
1,51.91,53.91,56.1942100943784,56.8397948260481,58.9703812636165
0,48.6,42.51,56.1942100943784,56.8397948260481,58.9703812636165
1,51.21,56.01,56.1942100943784,56.8397948260481,58.9703812636165
0,51.22,59.77,56.1942100943784,56.8397948260481,58.9703812636165
1,43.73,45.39,56.1942100943784,56.8397948260481,58.9703812636165
1,55.51,61.33,56.1942100943784,56.8397948260481,58.9703812636165
0,48.69,47.08,56.1942100943784,56.8397948260481,58.9703812636165
0,42.61,40.65,56.1942100943784,56.8397948260481,58.9703812636165
0,27.42,30.26,56.1942100943784,45.17,58.9703812636165
1,46.96,35.1,56.1942100943784,56.8397948260481,58.01
0,50.3450864600325,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,59.22,66.82,56.1942100943784,56.8397948260481,58.9703812636165
0,49.91,52.01,56.1942100943784,56.8397948260481,58.9703812636165
0,34.04,46.48,56.1942100943784,47.72,48.26
0,42.54,44.64,42.06,56.8397948260481,58.9703812636165
0,60.1,51.56,56.1942100943784,56.8397948260481,58.9703812636165
0,51.37,50.77,56.1942100943784,56.8397948260481,58.9703812636165
1,42.13,47.76,56.1942100943784,56.8397948260481,58.9703812636165
1,49.53,60.45,56.1942100943784,56.8397948260481,58.9703812636165
0,33.64,48.7,56.1942100943784,56.8397948260481,58.9703812636165
1,41.33,34.75,56.1942100943784,56.8397948260481,58.9703812636165
1,47.38,43.73,56.1942100943784,56.8397948260481,58.9703812636165
1,42.95,36.84,56.1942100943784,56.8397948260481,58.9703812636165
0,35.86,57.46,56.1942100943784,56.8397948260481,58.9703812636165
1,53.52,65.08,56.1942100943784,56.8397948260481,58.9703812636165
1,56.08,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
1,36.33,36.51,49.46,40.46,47.16
1,42.81,35.87,47.22,43.94,58.55
1,48.14,59.2,59.14,63.99,55.86
0,41.33,52.0369003285871,56.1942100943784,56.8397948260481,58.9703812636165
0,43.16,51.26,58.93,62.96,68.11
1,50.3450864600325,57.49,64.24,67.31,44.62
1,66.52,51.21,68.9,55.54,58.9703812636165
1,72.81,65.89,69.73,76.54,80.98
0,44.44,54.29,61.43,49.93,44.58
1,53.74,56.1,61.6,66.47,58.16
1,40.54,35.38,37.85,40.99,38.21
1,31.03,40.69,30.42,31.45,30.38
1,62.37,57.93,55.87,57.2,58.9703812636165
0,46.33,60.57,59.2,41.92,34.72
0,53.64,52.0369003285871,68.73,61.39,58.9703812636165
0,61.1,65.38,68.54,66.41,58.9703812636165
0,51.35,55.64,62.55,48.4,58.6
1,36.06,30.62,33.16,26.66,33.76
1,78.98,68.24,70.59,77.45,79.64
0,50.39,52.98,47.17,51.31,54.15
0,39.61,40.41,48.18,56.8397948260481,58.9703812636165
0,57.39,47.11,60.47,59.27,61.87
1,39.74,51.97,61.89,55.09,50.14
0,29.94,36.99,31.54,56.8397948260481,58.9703812636165
1,52.9,36.39,53.68,45.11,58.9703812636165
1,54.84,53.94,63.58,43.32,48.05
1,44.18,57.81,55.04,38.79,55.45
1,41.16,51.75,43.75,39.59,55.49
0,71.09,67.22,70.68,73.92,81.05
1,55.15,57.39,51.49,63.11,55.88
