schoolid,newmetho,enthusia,cnsensus,cndition,encourag,momeduc,dadeduc,perteach,enjoy,importnt,mathscor
19,4,2.75,3,2.14,2,3,3,1.8,1.75,2.5,518.49
19,4,2.75,3,2.14,2,3,3,3,2,3.25,534.54
19,4,2.75,3,2.14,2,6,6,2.6,1.75,3,644.68
19,4,2.75,3,2.14,2,5,3,2.6,2.25,3,581.51
19,4,2.75,3,2.14,2,2,3,2.8,2.5,3,517.01
19,4,2.75,3,2.14,2,3,3,2.8,2.75,3.5,534.15
19,4,2.75,3,2.14,2,5,6,3,2,3,462.49
19,4,2.75,3,2.14,2,3,2,3,2,3,509.77
19,4,2.75,3,2.14,2,3,3,2.8,1.75,2.5,383.42
19,4,2.75,3,2.14,2,5,5,2.8,3,3,655.2
19,4,2.75,3,2.14,2,3,3,3,2.25,3.5,553.23
19,4,2.75,3,2.14,2,3,3,2.6,1,3.25,512.1
19,4,2.75,3,2.14,2,3,3,3.4,3,3.75,575.74
19,4,2.75,3,2.14,2,6,4,2.8,2,3,469.57
19,4,2.75,3,2.14,2,4,5,3.4,3,3,464.43
20,4,3.75,4,1,4,3,3,3.4,3.5,3.75,552.77
20,4,3.75,4,1,4,6,3,3.6,2.5,3.75,579.95
20,4,3.75,4,1,4,6,6,2.8,3,3.25,569.2
20,4,3.75,4,1,4,4,4,2.6,3.75,4,553.93
20,4,3.75,4,1,4,4,3,2.4,2.5,3.75,531.81
20,4,3.75,4,1,4,3,3,3,2.5,4,518.57
20,4,3.75,4,1,4,3,,3,2.5,4,618.82
20,4,3.75,4,1,4,4,4,2.6,1.75,3,539.21
20,4,3.75,4,1,4,3,3,3,3,3.25,553.54
20,4,3.75,4,1,4,3,3,2.2,2.75,3,459.45
20,4,3.75,4,1,4,2,,3,1.25,3,475.81
20,4,3.75,4,1,4,6,6,3.4,2.67,2.5,513.51
20,4,3.75,4,1,4,5,4,2.8,2.25,4,770.87
20,4,3.75,4,1,4,6,2,3.6,4,4,459.21
20,4,3.75,4,1,4,5,4,2.8,2,3.75,462.41
20,4,3.75,4,1,4,4,4,3,4,4,691.81
20,4,3.75,4,1,4,4,3,3.2,3,3,494.19
20,4,3.75,4,1,4,6,6,3,1.75,3,526.13
20,4,3.75,4,1,4,4,,2.4,3,2.75,704.27
21,3,3.5,3,1,4,3,3,3,2,2.75,461.63
21,3,3.5,3,1,4,5,6,4,2.25,3.75,573.8
21,3,3.5,3,1,4,3,3,3.4,3,3,540.22
21,3,3.5,3,1,4,6,6,3.2,3,3.75,422.53
21,3,3.5,3,1,4,6,4,2.6,1,1.5,390.9
21,3,3.5,3,1,4,3,3,3,4,4,575.43
21,3,3.5,3,1,4,6,5,3.8,3,3.5,474.95
21,3,3.5,3,1,4,3,3,3.4,3.5,4,520.52
21,3,3.5,3,1,4,6,3,3.4,3,3,622.48
21,3,3.5,3,1,4,5,4,2.2,1.25,2,541.08
21,3,3.5,3,1,4,3,3,2.8,1,2.75,609.24
21,3,3.5,3,1,4,6,3,3,1,3,388.25
21,3,3.5,3,1,4,6,3,2.2,1.5,3,577.3
21,3,3.5,3,1,4,6,,3,3,3.25,524.02
21,3,3.5,3,1,4,3,3,3,3,3,615.55
21,3,3.5,3,1,4,5,3,2.2,2.75,3.25,522.78
21,3,3.5,3,1,4,5,4,2.6,2.5,3.75,524.65
21,3,3.5,3,1,4,4,3,4,2,3,648.57
21,3,3.5,3,1,4,5,4,3.4,2.75,3.5,528.7
21,3,3.5,3,1,4,5,4,3.2,2,3,507.59
21,3,3.5,3,1,4,6,6,3,2.5,4,560.55
21,3,3.5,3,1,4,6,6,3.2,2.25,2.75,593.89
22,3,3.5,4,2.43,3,,3,2.4,3,3,350.09
22,3,3.5,4,2.43,3,3,,2.4,4,4,314.02
22,3,3.5,4,2.43,3,6,3,2.8,2.25,3,485.7
22,3,3.5,4,2.43,3,3,2,3,3,3,539.99
22,3,3.5,4,2.43,3,3,3,3,3,4,465.45
22,3,3.5,4,2.43,3,4,5,2.8,3,4,478.77
22,3,3.5,4,2.43,3,3,3,3,2,3,365.82
22,3,3.5,4,2.43,3,,,3,2.75,2.25,456.25
22,3,3.5,4,2.43,3,3,3,2.2,,,417.7
22,3,3.5,4,2.43,3,2,1,2.4,2.25,2.25,499.41
22,3,3.5,4,2.43,3,5,2,2.4,2,2.5,562.11
22,3,3.5,4,2.43,3,3,3,2.4,2.75,2.75,468.64
22,3,3.5,4,2.43,3,5,5,3,2.25,3,388.1
22,3,3.5,4,2.43,3,6,,1.4,1.5,1.5,270.17
22,3,3.5,4,2.43,3,3,,2.8,2.75,3.25,318.46
22,3,3.5,4,2.43,3,3,3,3.2,2,3.75,354.14
22,3,3.5,4,2.43,3,4,3,2.8,2,3.5,421.75
22,3,3.5,4,2.43,3,5,5,2.8,3,3,382.57
22,3,3.5,4,2.43,3,3,3,3,2,3,340.74
23,3,3,3.5,2,3,5,5,3,3,3,553.15
23,3,3,3.5,2,3,2,2,2.6,1.5,2.75,389.97
23,3,3,3.5,2,3,6,5,2.8,2.5,2.75,534.46
23,3,3,3.5,2,3,6,,3.4,2.75,4,369.56
23,3,3,3.5,2,3,3,3,2.8,2.25,1.75,394.72
23,3,3,3.5,2,3,6,5,3,2.75,3.25,497.3
23,3,3,3.5,2,3,6,6,2.8,1.5,3,456.18
23,3,3,3.5,2,3,6,6,3.2,3.5,4,471.13
23,3,3,3.5,2,3,,,3,3,3,567.25
23,3,3,3.5,2,3,4,3,2.2,1.25,2.5,357.33
23,3,3,3.5,2,3,3,3,3.4,3.25,3.75,353.98
23,3,3,3.5,2,3,3,3,3,3.5,4,389.97
23,3,3,3.5,2,3,4,3,2.4,2,3.25,402.12
23,3,3,3.5,2,3,4,3,3.4,4,3.75,487.8
23,3,3,3.5,2,3,3,3,2.8,2,2.75,507.98
23,3,3,3.5,2,3,3,3,3,2.75,3,333.81
23,3,3,3.5,2,3,4,3,2,3,3,349.62
23,3,3,3.5,2,3,3,3,3,2.25,2.75,337
23,3,3,3.5,2,3,6,6,2.8,3.75,3.75,333.88
23,3,3,3.5,2,3,5,4,3,3,3,405.39
23,3,3,3.5,2,3,3,2,2.8,2.25,2.75,516.08
23,3,3,3.5,2,3,4,3,3.2,2.75,3.75,592.96
23,3,3,3.5,2,3,4,,3,2,2,542.72
23,3,3,3.5,2,3,5,5,2.8,3,3,339.02
23,3,3,3.5,2,3,3,3,2.4,2,3.5,337.62
23,3,3,3.5,2,3,6,,1.6,2,1.5,306.62
249,9999.009,9999.009,9999.009,9999.009,9999,6,6,3,1.25,2.75,630.81
249,9999.009,9999.009,9999.009,9999.009,9999,3,3,3,1.5,2.25,368.62
249,9999.009,9999.009,9999.009,9999.009,9999,3,3,3,3,3,620.14
249,9999.009,9999.009,9999.009,9999.009,9999,3,3,3.2,1,2.25,515.22
249,9999.009,9999.009,9999.009,9999.009,9999,4,3,3,1.75,1.5,436.55
249,9999.009,9999.009,9999.009,9999.009,9999,4,4,2,1,1,511.64
249,9999.009,9999.009,9999.009,9999.009,9999,3,3,3,1.25,1.75,591.01
249,9999.009,9999.009,9999.009,9999.009,9999,4,,2.4,2.75,3,673.11
249,9999.009,9999.009,9999.009,9999.009,9999,6,,3.4,1.5,3,647.09
249,9999.009,9999.009,9999.009,9999.009,9999,6,3,2.2,2.5,3.5,505.64
249,9999.009,9999.009,9999.009,9999.009,9999,3,3,2.6,1,1,432.03
249,9999.009,9999.009,9999.009,9999.009,9999,3,3,2.4,2.75,2.5,526.98
249,9999.009,9999.009,9999.009,9999.009,9999,5,2,3.2,2.75,2.75,384.36
249,9999.009,9999.009,9999.009,9999.009,9999,6,6,2.2,1.5,1,413.02
249,9999.009,9999.009,9999.009,9999.009,9999,3,3,2.4,1.75,2,390.36
249,9999.009,9999.009,9999.009,9999.009,9999,3,3,3,1.25,2.5,583.14
249,9999.009,9999.009,9999.009,9999.009,9999,6,3,3,2.75,3.5,572.94
249,9999.009,9999.009,9999.009,9999.009,9999,3,2,3,2,3,447.61
249,9999.009,9999.009,9999.009,9999.009,9999,5,6,2.6,2,2,575.98
249,9999.009,9999.009,9999.009,9999.009,9999,,,2.8,2,3.25,379.84
25,3,3,3,1,4,4,4,2.4,1,1.25,551.6
25,3,3,3,1,4,3,3,2.6,2.5,2.5,398.54
25,3,3,3,1,4,4,4,2.2,1,3,469.42
25,3,3,3,1,4,3,3,3,3.5,4,662.75
25,3,3,3,1,4,3,3,3,3,3,499.88
25,3,3,3,1,4,4,4,3,2,2.5,418.09
25,3,3,3,1,4,6,6,3.6,2.25,2.25,496.37
25,3,3,3,1,4,3,,3.4,4,4,542.64
25,3,3,3,1,4,3,3,2.8,2.75,3,576.06
25,3,3,3,1,4,6,6,3,2.75,3.75,587.74
25,3,3,3,1,4,3,2,2.6,1,2,507.59
25,3,3,3,1,4,3,3,2.6,3,3.25,496.68
25,3,3,3,1,4,6,6,3.6,1.25,3.75,339.96
25,3,3,3,1,4,6,6,4,3.5,3.75,501.98
25,3,3,3,1,4,4,3,2.4,3.25,4,556.5
25,3,3,3,1,4,3,3,3,2.5,3.25,518.96
25,3,3,3,1,4,3,3,2.8,2,3,526.67
25,3,3,3,1,4,6,,3.6,3,3,444.96
25,3,3,3,1,4,3,3,3,2.25,2,487.96
25,3,3,3,1,4,5,3,2.8,1,1.5,396.35
25,3,3,3,1,4,3,3,2.4,1,1,494.73
25,3,3,3,1,4,4,4,1.6,3.75,4,593.66
25,3,3,3,1,4,5,3,3,2,3,517.01
25,3,3,3,1,4,4,4,3.4,3,3.5,473.16
25,3,3,3,1,4,3,3,3.8,2.75,3,408.66
25,3,3,3,1,4,3,3,2.8,3.25,4,584
25,3,3,3,1,4,4,4,3.4,2.75,3.75,470.67
25,3,3,3,1,4,6,3,2.6,1.25,3,562.81
26,3,4,4,1.29,2,3,3,3,3,2.5,386.07
26,3,4,4,1.29,2,4,3,2.2,3.67,2.75,391.6
26,3,4,4,1.29,2,4,2,1.6,2,3.25,455.01
26,3,4,4,1.29,2,3,3,3,3.5,3,624.89
26,3,4,4,1.29,2,4,4,2.6,3,3,318.38
26,3,4,4,1.29,2,3,3,2.6,2,2.75,397.6
26,3,4,4,1.29,2,6,5,2,2,2.75,378.67
26,3,4,4,1.29,2,3,3,3,3,3,401.34
26,3,4,4,1.29,2,3,2,3,3.25,4,483.28
26,3,4,4,1.29,2,6,3,3.8,2.5,3,505.25
26,3,4,4,1.29,2,3,3,3,2,3,525.35
26,3,4,4,1.29,2,3,3,3,2.75,3.5,576.13
26,3,4,4,1.29,2,3,3,1.6,1,1.25,241.19
26,3,4,4,1.29,2,5,6,2.6,2.75,3.5,476.35
26,3,4,4,1.29,2,5,4,2.2,1,1,398.38
26,3,4,4,1.29,2,2,2,2.6,1.25,3,349.93
26,3,4,4,1.29,2,3,3,3,3,3,480.01
26,3,4,4,1.29,2,3,3,4,3.75,4,608.46
26,3,4,4,1.29,2,3,2,2.6,2,3,419.72
26,3,4,4,1.29,2,4,4,3,4,4,471.68
26,3,4,4,1.29,2,3,3,3,3,3,360.84
26,3,4,4,1.29,2,2,1,,3.25,3.5,255.6
26,3,4,4,1.29,2,2,3,2.6,1.5,3.25,464.82
26,3,4,4,1.29,2,6,3,2.6,2.75,2.33,382.18
26,3,4,4,1.29,2,3,3,2.6,1,3,485.08
26,3,4,4,1.29,2,4,6,2.8,2.75,2.75,570.68
26,3,4,4,1.29,2,5,5,3,3.25,3.75,375.95
27,4,3.25,4,1.43,4,6,6,2.8,1.5,2.5,527.06
27,4,3.25,4,1.43,4,6,6,3.2,3,4,592.18
27,4,3.25,4,1.43,4,6,6,3.2,2.75,3,526.28
27,4,3.25,4,1.43,4,6,4,3.4,2.75,4,622.95
27,4,3.25,4,1.43,4,5,6,2.6,1,2.25,516.08
27,4,3.25,4,1.43,4,6,6,2.6,1.25,2.75,573.87
27,4,3.25,4,1.43,4,6,5,2.8,2.25,2,529.01
27,4,3.25,4,1.43,4,6,6,3.6,3,3,595.61
27,4,3.25,4,1.43,4,6,,2.8,2,2.75,641.17
27,4,3.25,4,1.43,4,3,3,2.8,1,2.5,487.18
27,4,3.25,4,1.43,4,6,6,2.8,2.5,2.75,638.45
27,4,3.25,4,1.43,4,3,3,2.6,1.75,3,504.16
27,4,3.25,4,1.43,4,3,3,2.8,2.25,2.5,629.72
27,4,3.25,4,1.43,4,4,4,3,3,3.75,685.26
27,4,3.25,4,1.43,4,6,6,3.6,3.5,3.75,606.2
27,4,3.25,4,1.43,4,3,3,3.2,1,2.75,568.73
27,4,3.25,4,1.43,4,4,4,3,2,3,464.04
27,4,3.25,4,1.43,4,6,6,3,3,3,683
27,4,3.25,4,1.43,4,3,3,3,1.75,1.5,493.25
27,4,3.25,4,1.43,4,6,3,3,4,4,590.93
28,3,4,4,2.5,3,3,3,3.4,2,3.75,480.01
28,3,4,4,2.5,3,3,3,3,2.25,2.75,523.32
28,3,4,4,2.5,3,6,6,3.4,3,4,424.24
28,3,4,4,2.5,3,3,3,2.8,2.75,3,382.18
28,3,4,4,2.5,3,,,3,1.25,2.5,469.5
28,3,4,4,2.5,3,3,3,2.8,1.25,2.25,473.7
28,3,4,4,2.5,3,6,2,3,3,3,386.7
28,3,4,4,2.5,3,6,6,2.8,2,3,524.1
28,3,4,4,2.5,3,3,3,2,4,4,336.92
28,3,4,4,2.5,3,4,4,1.8,1,3,446.91
28,3,4,4,2.5,3,3,1,3.2,2.25,3.25,372.67
28,3,4,4,2.5,3,3,,3,3,4,528.31
28,3,4,4,2.5,3,6,6,3,1.75,2.5,608.85
28,3,4,4,2.5,3,,3,2.4,1.5,2.5,439.43
28,3,4,4,2.5,3,4,3,2.6,1.75,3,469.81
28,3,4,4,2.5,3,4,2,3,1,2,443.79
28,3,4,4,2.5,3,3,3,3,3,3.75,417.7
28,3,4,4,2.5,3,6,6,3,3.25,3,550.04
28,3,4,4,2.5,3,5,4,2.8,4,4,512.26
28,3,4,4,2.5,3,2,2,3.6,1.75,3,516.78
28,3,4,4,2.5,3,6,5,3.6,2,2.5,514.6
28,3,4,4,2.5,3,3,3,3.4,3,3.25,335.29
28,3,4,4,2.5,3,6,4,3,3,3,469.42
28,3,4,4,2.5,3,1,3,3.4,4,4,583.3
28,3,4,4,2.5,3,6,3,3,1,3,584
28,3,4,4,2.5,3,3,3,3,1,3,423.93
29,2,3.25,3,2,3,3,3,3,1.75,2.25,445.12
29,2,3.25,3,2,3,4,3,3,1.25,2.75,449.01
29,2,3.25,3,2,3,3,3,2.6,2,2.25,408.74
29,2,3.25,3,2,3,3,3,3,2.25,3,479.16
29,2,3.25,3,2,3,5,3,2.8,1.75,3.5,674.36
29,2,3.25,3,2,3,3,3,3,1,4,603.01
29,2,3.25,3,2,3,5,5,2.2,1.25,2,410.3
29,2,3.25,3,2,3,3,3,2.8,3,2.75,546.38
29,2,3.25,3,2,3,,,,,,380.62
29,2,3.25,3,2,3,3,3,3,1,2,389.81
29,2,3.25,3,2,3,6,5,3,3,3.75,531.73
29,2,3.25,3,2,3,5,4,2.8,2,3,426.58
29,2,3.25,3,2,3,,,2.2,1.25,2.25,523.17
29,2,3.25,3,2,3,3,2,2.4,2.75,3.5,527.45
29,2,3.25,3,2,3,4,3,3,2.25,3.5,482.58
29,2,3.25,3,2,3,6,4,3,2.25,4,647.95
29,2,3.25,3,2,3,3,3,2.8,3,3,562.5
29,2,3.25,3,2,3,6,6,1,4,4,535.01
29,2,3.25,3,2,3,6,6,2.8,1,2.75,539.52
29,2,3.25,3,2,3,3,3,3,2,3,355.85
29,2,3.25,3,2,3,4,3,1.8,1,1.75,465.45
29,2,3.25,3,2,3,3,3,3,1.25,3,510.39
29,2,3.25,3,2,3,3,3,3.4,3.75,4,434.06
29,2,3.25,3,2,3,3,3,1,1,1.5,474.09
30,3,4,2.5,1.86,4,3,2,3,1,3,505.64
30,3,4,2.5,1.86,4,3,3,3,2,3,548.95
30,3,4,2.5,1.86,4,3,3,2.8,2,2.75,345.41
30,3,4,2.5,1.86,4,3,3,2.4,1,2.25,516.62
30,3,4,2.5,1.86,4,5,4,3,1.25,3.25,468.25
30,3,4,2.5,1.86,4,3,3,2.4,1,3,493.41
30,3,4,2.5,1.86,4,3,3,2.6,2.25,3,598.02
30,3,4,2.5,1.86,4,3,3,2,1.75,2.75,411.47
30,3,4,2.5,1.86,4,3,3,3,3,3,553.54
30,3,4,2.5,1.86,4,6,5,1.6,1,1.25,377.19
30,3,4,2.5,1.86,4,6,6,2.8,1.25,3,597.24
30,3,4,2.5,1.86,4,,3,3,2.5,3,523.32
30,3,4,2.5,1.86,4,3,3,1.6,1,1.5,472.46
30,3,4,2.5,1.86,4,3,3,3,2.25,3,436.08
30,3,4,2.5,1.86,4,6,6,1.8,2,2.75,531.81
30,3,4,2.5,1.86,4,5,6,2.8,1,2.5,521.61
30,3,4,2.5,1.86,4,4,4,3.6,2.75,3,444.1
30,3,4,2.5,1.86,4,3,3,3,1.75,3,521.61
30,3,4,2.5,1.86,4,4,4,2.6,2.25,3,489.28
30,3,4,2.5,1.86,4,3,3,2.4,1,2,590.93
30,3,4,2.5,1.86,4,3,3,3.4,3.75,3.5,682.15
30,3,4,2.5,1.86,4,4,3,2.4,1,2.25,466.3
31,3,3.5,3.5,2,3,5,4,3,3,3,576.91
31,3,3.5,3.5,2,3,6,4,3.4,3,3.75,439.74
31,3,3.5,3.5,2,3,3,3,2.6,2,2.5,360.06
31,3,3.5,3.5,2,3,5,6,3,2,3,536.41
31,3,3.5,3.5,2,3,3,3,2.6,2.25,3,399.16
31,3,3.5,3.5,2,3,6,6,3.2,2,3,386.07
31,3,3.5,3.5,2,3,3,3,3,2,3,532.98
31,3,3.5,3.5,2,3,6,6,2.4,2.5,2.75,474.17
31,3,3.5,3.5,2,3,2,3,3,3,4,489.52
31,3,3.5,3.5,2,3,3,3,3,2,3.5,476.04
31,3,3.5,3.5,2,3,6,3,3.2,1.75,3.25,491.62
31,3,3.5,3.5,2,3,4,3,2.8,1,1.75,478.45
31,3,3.5,3.5,2,3,3,3,2.6,2.5,3,477.05
31,3,3.5,3.5,2,3,6,3,1.6,1,1.5,479.7
31,3,3.5,3.5,2,3,3,2,2.8,1,3,495.98
31,3,3.5,3.5,2,3,5,5,3,2,3,418.79
31,3,3.5,3.5,2,3,6,6,2.4,2.25,3,506.11
31,3,3.5,3.5,2,3,3,3,2.8,2,3,541.24
31,3,3.5,3.5,2,3,6,6,3,2,3,409.83
31,3,3.5,3.5,2,3,5,5,2.2,1,1,372.83
31,3,3.5,3.5,2,3,3,3,2,2.75,3,473.78
32,3,3.5,3,1.29,4,4,4,2.6,2.25,3.5,467.71
32,3,3.5,3,1.29,4,,,,,,336.69
32,3,3.5,3,1.29,4,4,4,3,1.75,3,458.9
32,3,3.5,3,1.29,4,4,5,3,1.5,2.25,325.24
32,3,3.5,3,1.29,4,6,3,3.2,1.75,3,352.42
32,3,3.5,3,1.29,4,3,3,3,4,4,464.36
32,3,3.5,3,1.29,4,3,3,3,3,3,474.87
32,3,3.5,3,1.29,4,,,2.4,1,1.5,303.51
32,3,3.5,3,1.29,4,4,3,2.8,4,3.5,598.1
32,3,3.5,3,1.29,4,3,3,3,3,3.75,688.3
32,3,3.5,3,1.29,4,4,4,3.8,2.25,3,295.56
32,3,3.5,3,1.29,4,4,3,3,3,2.75,396.67
32,3,3.5,3,1.29,4,5,5,3,2.25,3,484.22
32,3,3.5,3,1.29,4,3,3,2.4,2,2.5,381.4
32,3,3.5,3,1.29,4,3,,3.6,3.25,3.75,377.19
32,3,3.5,3,1.29,4,5,4,3.4,3,3.5,523.24
32,3,3.5,3,1.29,4,5,,2,1,1.5,473.24
33,3,4,3.5,2,3,6,6,3.4,2,3,605.81
33,3,4,3.5,2,3,4,5,3,4,4,568.97
33,3,4,3.5,2,3,3,3,3,1,1,525.89
33,3,4,3.5,2,3,,,2,2.25,3,404.77
33,3,4,3.5,2,3,4,5,2.4,2.75,3,459.14
33,3,4,3.5,2,3,4,3,2.2,2,2.75,432.73
33,3,4,3.5,2,3,3,3,2.8,2,2,481.49
33,3,4,3.5,2,3,6,5,3,2.25,4,481.96
33,3,4,3.5,2,3,6,3,3.2,2,2.75,515.38
33,3,4,3.5,2,3,6,6,3.6,3,4,449.95
33,3,4,3.5,2,3,3,3,2.6,1,1.5,397.45
33,3,4,3.5,2,3,6,5,3,2.5,2.25,515.38
33,3,4,3.5,2,3,3,3,3,3.75,4,504.94
33,3,4,3.5,2,3,2,,3.2,4,4,515.38
33,3,4,3.5,2,3,3,3,3,1.25,3,561.02
33,3,4,3.5,2,3,5,4,2.2,2,3.25,501.28
33,3,4,3.5,2,3,3,,2,2.5,3.25,527.92
33,3,4,3.5,2,3,3,3,3,2.75,3,463.58
33,3,4,3.5,2,3,6,6,3.4,3,3.25,446.05
33,3,4,3.5,2,3,3,3,3.6,2.75,3,636.97
33,3,4,3.5,2,3,5,6,3.2,2.75,3,524.02
33,3,4,3.5,2,3,4,4,3,3,4,667.66
33,3,4,3.5,2,3,5,5,2.2,1.5,2.5,350.86
33,3,4,3.5,2,3,3,3,3.4,2.25,3.75,574.42
33,3,4,3.5,2,3,4,3,3,2.25,3.5,511.48
349,9999.009,9999.009,9999.009,9999.009,9999,3,,1.4,2.5,4,340.27
349,9999.009,9999.009,9999.009,9999.009,9999,3,3,2.6,3.75,4,414.11
349,9999.009,9999.009,9999.009,9999.009,9999,3,3,3.4,2.75,4,461.71
349,9999.009,9999.009,9999.009,9999.009,9999,5,5,2,2.75,3.25,306.31
349,9999.009,9999.009,9999.009,9999.009,9999,4,4,3,2.5,3.5,465.6
349,9999.009,9999.009,9999.009,9999.009,9999,4,3,3.4,3,3.25,380.31
349,9999.009,9999.009,9999.009,9999.009,9999,3,3,2.6,3,3.5,427.98
349,9999.009,9999.009,9999.009,9999.009,9999,4,2,2.6,1.75,2.75,458.59
349,9999.009,9999.009,9999.009,9999.009,9999,4,,1.6,3,3.5,382.57
35,4,2.75,4,2.29,3,4,4,2.2,2,3,644.84
35,4,2.75,4,2.29,3,3,3,3,1.5,1.75,585.48
35,4,2.75,4,2.29,3,6,5,2.8,2,3,514.29
35,4,2.75,4,2.29,3,3,3,2.2,2,2.5,470.98
35,4,2.75,4,2.29,3,3,3,3.2,2,2.25,551.99
35,4,2.75,4,2.29,3,3,3,3.4,2,3,517.01
35,4,2.75,4,2.29,3,6,6,4,1,3,553.47
35,4,2.75,4,2.29,3,5,5,2.8,1.75,3.5,488.04
35,4,2.75,4,2.29,3,3,3,3.6,1,3,474.72
35,4,2.75,4,2.29,3,3,3,2.4,1.25,2.75,513.43
35,4,2.75,4,2.29,3,3,3,2.6,1.5,3.75,393.71
35,4,2.75,4,2.29,3,4,3,2.2,2.25,3.5,534.07
35,4,2.75,4,2.29,3,4,4,3,2.75,4,613.99
35,4,2.75,4,2.29,3,3,3,2.6,3,3,389.58
35,4,2.75,4,2.29,3,3,3,3,1,1.5,508.83
35,4,2.75,4,2.29,3,4,4,3.8,3,3,382.57
35,4,2.75,4,2.29,3,6,6,2.4,2,3.25,580.11
35,4,2.75,4,2.29,3,3,3,2.8,1.75,2.75,369.56
35,4,2.75,4,2.29,3,5,3,2.4,2.5,3.5,541.86
36,3,3.25,3,2.43,3,6,6,2.8,1.25,2.75,631.91
36,3,3.25,3,2.43,3,3,3,3,1.75,3.25,546.92
36,3,3.25,3,2.43,3,4,3,3,3,3,684.41
36,3,3.25,3,2.43,3,5,6,3,2.5,2.25,615.47
36,3,3.25,3,2.43,3,6,6,2.8,1.25,2.75,619.6
36,3,3.25,3,2.43,3,4,,2.4,1,1.75,466.46
36,3,3.25,3,2.43,3,6,6,2.6,1.75,3,511.56
36,3,3.25,3,2.43,3,6,6,2.8,1.75,2.25,528
36,3,3.25,3,2.43,3,6,6,3,2.25,3,604.56
36,3,3.25,3,2.43,3,3,3,3,3,3,552.77
36,3,3.25,3,2.43,3,6,3,2.8,1.75,3,622.87
36,3,3.25,3,2.43,3,6,6,3.6,3.25,4,731.92
36,3,3.25,3,2.43,3,6,3,3.2,3,3.5,615.55
36,3,3.25,3,2.43,3,6,6,3,3,4,709.18
36,3,3.25,3,2.43,3,6,3,2.2,2,3.5,675.84
36,3,3.25,3,2.43,3,6,6,2.6,1,2.75,646.63
36,3,3.25,3,2.43,3,6,6,2.75,1.75,3,448.31
36,3,3.25,3,2.43,3,3,3,2.8,1,2.75,547.16
37,4,3,3.5,1,4,,3,3,1.67,3,546.53
37,4,3,3.5,1,4,3,3,2.8,1.75,2,484.69
37,4,3,3.5,1,4,,3,3.8,2.5,2.75,546.14
37,4,3,3.5,1,4,5,3,2.6,2,2,502.91
37,4,3,3.5,1,4,,,3.6,3,3.5,570.06
37,4,3,3.5,1,4,3,3,3.2,2,3,439.66
37,4,3,3.5,1,4,3,3,3,2,3,406.95
37,4,3,3.5,1,4,6,5,3,2.75,3,380.46
37,4,3,3.5,1,4,6,3,2.8,2.25,3,667.27
37,4,3,3.5,1,4,3,3,3.2,2.25,2.25,493.41
37,4,3,3.5,1,4,5,6,3,1.25,2.25,402.04
37,4,3,3.5,1,4,4,5,2.2,1.75,2,441.07
37,4,3,3.5,1,4,3,3,3,2.25,3,410.14
37,4,3,3.5,1,4,5,5,3,2,2.75,548.95
37,4,3,3.5,1,4,3,3,1.8,1.25,3,512.73
37,4,3,3.5,1,4,3,3,3,2.5,4,569.9
37,4,3,3.5,1,4,3,3,4,3,2,608.77
37,4,3,3.5,1,4,6,6,4,1,1,439.82
37,4,3,3.5,1,4,6,3,3.2,3,3.25,638.92
38,4,3.5,4,1,3,3,3,2.8,2.75,4,435.92
38,4,3.5,4,1,3,4,,2.6,3,3,336.06
38,4,3.5,4,1,3,3,2,3,2,2.75,555.88
38,4,3.5,4,1,3,4,4,2.6,2.75,2.5,310.52
38,4,3.5,4,1,3,6,6,2.8,3.5,3.25,371.35
38,4,3.5,4,1,3,4,3,1.6,2.75,3,479.23
38,4,3.5,4,1,3,3,2,3.2,4,3.75,403.6
38,4,3.5,4,1,3,2,2,2.8,3,3.25,464.82
38,4,3.5,4,1,3,2,3,3,3.5,3,383.58
38,4,3.5,4,1,3,6,6,2.8,3.5,4,601.76
38,4,3.5,4,1,3,3,3,2.6,4,4,393.55
38,4,3.5,4,1,3,4,3,2.4,2.5,3,358.42
38,4,3.5,4,1,3,4,3,3,2.25,3,391.53
38,4,3.5,4,1,3,3,3,3,3,4,558.69
38,4,3.5,4,1,3,4,4,3.4,3.5,3.75,423.46
38,4,3.5,4,1,3,3,3,2.6,2.75,3,434.44
38,4,3.5,4,1,3,4,4,2.8,1.75,3,424.4
38,4,3.5,4,1,3,3,3,3.4,2.75,2.5,567.95
38,4,3.5,4,1,3,6,6,2.6,3.25,3.5,530.33
38,4,3.5,4,1,3,4,4,2.2,2,3.75,407.73
38,4,3.5,4,1,3,3,3,2.6,1,2.5,418.01
38,4,3.5,4,1,3,3,3,3.6,2.25,3.75,539.6
38,4,3.5,4,1,3,3,3,3,2,2.75,437.17
38,4,3.5,4,1,3,6,4,3.4,4,3,328.28
38,4,3.5,4,1,3,2,3,2.8,4,4,488.5
38,4,3.5,4,1,3,,,2.6,,,238.85
39,4,2.75,3.5,1.43,2,3,3,3.2,1.5,3.5,513.2
39,4,2.75,3.5,1.43,2,3,3,2.6,2.75,4,639.62
39,4,2.75,3.5,1.43,2,6,3,2.6,1,2,497.07
39,4,2.75,3.5,1.43,2,4,4,2.2,2,3,438.96
39,4,2.75,3.5,1.43,2,,3,2.8,1,2.5,432.89
39,4,2.75,3.5,1.43,2,3,3,2.2,1.5,4,533.37
39,4,2.75,3.5,1.43,2,6,6,2.8,2,2.75,517.4
